,Gene_ID,Comparison,NR ID,NT ID,KO Name,Swissprot ID,PFAM ID,KOG ID,Hit1_acc,,,,,,
643,Cluster-67248.152390,Cv111,XP_011098297.1,XM_010645888.1,--,P71020,PF01479,--,YLMH_BACSU,,,,,,
644,Cluster-67248.100692,Cv111,XP_011092343.1,XM_011089427.1,"glyA, SHMT",Q84WV0,PF01212//PF00464,KOG2467,GLYC7_ARATH,,,,,,
645,Cluster-67248.86253,Cv111,XP_011079583.1,XM_011081281.1,DNAJB11,B9FHF3,--,KOG0713,DJB6_ORYSJ,,,,,,
646,Cluster-67248.106021,Cv111,XP_011098426.1,--,--,Q59SG9,--,KOG1181,PGA55_CANAL,,,,,,
647,Cluster-67248.97196,Cv111,XP_011098945.1,XM_012988597.1,--,Q9LW29,PF09029,--,AFB2_ARATH,,,,,,
648,Cluster-67248.101576,Cv111,XP_011082872.1,XM_012991438.1,--,Q9Y5Z4,PF08499,--,HEBP2_HUMAN,,,,,,
649,Cluster-67248.44435,Cv111,AJD25184.1,KP337690.1,--,P37121,PF00067,--,C76A1_SOLME,,,,,,
650,Cluster-67248.101937,Cv111,--,--,--,--,--,--,-,,,,,,
651,Cluster-67248.63365,Cv111,XP_011074201.1,XM_011075899.1,--,Q9M9E8,PF12937//PF00646,KOG2130,FB92_ARATH,,,,,,
652,Cluster-67248.127116,Cv111,XP_012846278.1,XM_012990824.1,--,Q8W485,PF00578,--,Y5010_ARATH,,,,,,
653,Cluster-67248.97235,Cv111,XP_012849133.1,XM_012993679.1,APR,P92979,PF01507,--,APR1_ARATH,,,,,,
654,Cluster-67248.76700,Cv111,AJD25177.1,KP337683.1,E1.14.13.21,Q9SBQ9,PF00067,--,F3PH_PETHY,,,,,,
655,Cluster-67248.98664,Cv111,AAK15640.1,AF326116.1,E4.3.1.24,P25872,--,KOG0222,PAL1_TOBAC,,,,,,
656,Cluster-67248.79178,Cv111,--,XM_007018280.1,--,--,--,--,-,,,,,,
657,Cluster-67248.128913,Cv111,XP_011084438.1,XM_011086137.1,--,Q9CAD5,--,--,YODA_ARATH,,,,,,
658,Cluster-67248.103344,Cv111,AHZ34347.1,KJ531633.1,SUOX,Q9S850,PF00174,KOG0535,SUOX_ARATH,,,,,,
659,Cluster-67248.116173,Cv111,--,XR_848147.1,--,--,PF02728,--,-,,,,,,
660,Cluster-67248.101019,Cv111,XP_011099457.1,XM_011101158.1,--,Q9ZQ47,--,--,GRDP1_ARATH,,,,,,
661,Cluster-67248.111605,Cv111,XP_011092960.1,XM_004144807.2,--,C3VEQ2,PF01494//PF08491,--,ZEP_ONCHC,,,,,,
662,Cluster-67248.67629,Cv111,XP_006576082.1,--,--,--,--,--,-,,,,,,
663,Cluster-67248.106134,Cv111,--,--,--,--,PF04568,--,-,,,,,,
664,Cluster-67248.118629,Cv111,XP_011074372.1,XM_012983321.1,TAF4,F4K4L7,PF05236,--,TAF4B_ARATH,,,,,,
665,Cluster-67248.82145,Cv111,XP_011078374.1,XM_006345165.2,EBF1_2,Q9SKK0,PF16588//PF12937//PF13516//PF00560//PF00646,KOG1947,EBF1_ARATH,,,,,,
666,Cluster-67248.62650,Cv111,XP_011090242.1,XM_011091940.1,--,Q9ZVD0,--,KOG2295,SRRT_ARATH,,,,,,
667,Cluster-67248.87650,Cv111,XP_011086749.1,XR_848333.1,CDC2L,Q7XUF4,PF00069//PF06293//PF07714,KOG0663,CDKG2_ORYSJ,,,,,,
668,Cluster-67248.99869,Cv111,XP_011075227.1,XM_011076925.1,"typA, bipA",P72749,PF00025//PF02421//PF03144//PF04548//PF01926//PF00735,KOG0462,TYPA_SYNY3,,,,,,
669,Cluster-67248.117250,Cv111,XP_011071264.1,XM_015727692.1,RBM5_10,F4JCU0,PF07808//PF01585,KOG0154,SUA_ARATH,,,,,,
670,Cluster-67248.76925,Cv111,XP_011072273.1,--,--,Q945B6,PF03171,--,AOP1L_ARATH,,,,,,
671,Cluster-67248.11825,Cv111,XP_011087848.1,--,--,--,--,--,-,,,,,,
672,Cluster-67248.82557,Cv111,XP_010265017.1,XM_011075253.1,"STK38, NDR",Q54Y26,PF07714//PF03232//PF05445//PF00069//PF06293,KOG0605,NDRA_DICDI,,,,,,
673,Cluster-67248.81412,Cv111,XP_011091094.1,XM_011092792.1,APEH,Q84LM4,--,KOG2100,AARE_ARATH,,,,,,
674,Cluster-67248.96874,Cv111,XP_012853364.1,XM_012997910.1,--,--,PF01775,--,-,,,,,,
675,Cluster-67248.60064,Cv111,XP_011090867.1,XM_012988158.1,"ARFGEF, BIG",Q9LZX8,--,KOG0929,BIG2_ARATH,,,,,,
676,Cluster-67248.149621,Cv111,XP_011084116.1,XM_011085816.1,--,Q9SFU3,PF16656//PF00149,KOG1378,PPA15_ARATH,,,,,,
677,Cluster-67248.92211,Cv111,XP_011084277.1,XM_012979521.1,--,--,--,--,-,,,,,,
678,Cluster-67248.143751,Cv111,XP_011080921.1,XM_011082619.1,--,B0F9L4,PF04871//PF04977//PF10280//PF04869,KOG0946,GOGC6_ARATH,,,,,,
679,Cluster-67248.21106,Cv111,ABR17936.1,XM_012198344.1,--,P15325,PF07690//PF00083,KOG0254,QUTD_EMENI,,,,,,
680,Cluster-67248.87072,Cv111,ADD31113.1,JX880022.1,"clpP, CLPP",Q0G9T7,PF00164,KOG0840,CLPP_DAUCA,,,,,,
681,Cluster-67248.107838,Cv111,AGW27193.1,AY587891.1,4CL,P31687,PF00501,KOG1176,4CL2_SOYBN,,,,,,
682,Cluster-67248.114875,Cv111,XP_011086881.1,XM_011088579.1,--,Q64M78,PF02820//PF00076,KOG0123,OML4_ORYSJ,,,,,,
683,Cluster-67248.83627,Cv111,XP_011081135.1,HM559228.1,--,Q9SGA8,PF00201,--,U83A1_ARATH,,,,,,
684,Cluster-67248.118159,Cv111,XP_011086734.1,XM_016115894.1,--,Q9FKS8,PF07730//PF02517//PF08054//PF00023//PF03222//PF13606,--,LHT1_ARATH,,,,,,
685,Cluster-67248.59257,Cv111,XP_011095057.1,XM_011096755.1,KPNB1,Q9FJD4,PF03810//PF02985,KOG1241,IMB1_ARATH,,,,,,
686,Cluster-67248.63032,Cv111,XP_012839318.1,XM_012983864.1,PLCD,Q8GV43,PF00168//PF08294//PF00387//PF05434//PF15168,KOG0169,PLCD6_ARATH,,,,,,
687,Cluster-67248.131287,Cv111,XP_012832939.1,XM_011101900.1,ppc,Q9FV65,PF14010//PF00311//PF13640,--,CAPPC_FLATR,,,,,,
688,Cluster-67248.103543,Cv111,CDP11514.1,XM_010064059.1,--,Q2V4L8,PF00759,--,GUN3_ARATH,,,,,,
689,Cluster-67248.128811,Cv111,XP_011092424.1,XM_011094122.1,--,Q9FY74,PF00023//PF03859//PF13606//PF00612//PF01833,KOG0520,CMTA1_ARATH,,,,,,
690,Cluster-67248.4724,Cv111,YP_008816057.1,KP260515.1,"CYTB, petB",P03921,PF06455//PF00420//PF00499,KOG4668,NU5M_MOUSE,,,,,,
691,Cluster-67248.40586,Cv111,XP_004228391.1,--,IRAK4,O49840,PF07714//PF00069,--,PBL3_ARATH,,,,,,
692,Cluster-67248.123345,Cv111,XP_011098275.1,XM_012220885.1,ADCL,Q8L493,PF01063,--,DAAA_ARATH,,,,,,
693,Cluster-67248.108000,Cv111,EYU24320.1,XM_007199684.1,E1.10.3.2,Q6Z8L2,PF07732//PF00394//PF01176,--,LAC9_ORYSJ,,,,,,
694,Cluster-67248.93972,Cv111,XP_011074219.1,--,--,Q9FH82,PF03283,--,PAE11_ARATH,,,,,,
695,Cluster-67248.38464,Cv111,AKN09654.1,KP257552.1,--,Q93W88,PF01080//PF00010//PF06338,--,BH137_ARATH,,,,,,
696,Cluster-67248.74770,Cv111,EYU37521.1,XM_012981959.1,--,Q94II3,PF08241//PF03141,--,PMTL_ARATH,,,,,,
697,Cluster-67248.122632,Cv111,--,--,--,--,--,--,-,,,,,,
698,Cluster-67248.81460,Cv111,XP_011092518.1,XM_012222002.1,"E1.1.1.40, maeB",P51615,PF00390,KOG1257,MAOX_VITVI,,,,,,
699,Cluster-67248.104831,Cv111,EPS60562.1,XM_012985368.1,YWHAE,P93208,--,KOG0841,14332_SOLLC,,,,,,
700,Cluster-67248.92213,Cv111,XP_011094843.1,XM_011096541.1,--,--,PF09254,--,-,,,,,,
701,Cluster-67248.147079,Cv111,XP_011101187.1,XM_011102885.1,"UTP10, HEATR1",Q9C8Z4,PF02985,KOG1837,HEAT1_ARATH,,,,,,
702,Cluster-67248.2740,Cv111,XP_011090042.1,XM_006594104.2,cah,Q8L817,--,KOG0382,ATCA7_ARATH,,,,,,
703,Cluster-67248.96497,Cv111,CBI16313.3,XM_011091602.1,PIP,P43287,PF08496//PF00230,KOG0223,PIP22_ARATH,,,,,,
704,Cluster-67248.62076,Cv111,XP_011082139.1,--,--,Q9SY91,PF07714//PF00069,--,PBL15_ARATH,,,,,,
705,Cluster-67248.118332,Cv111,XP_011097048.1,XM_011098746.1,--,--,PF16622//PF00096//PF02501,--,-,,,,,,
706,Cluster-67248.148461,Cv111,XP_011086103.1,XM_009624739.1,--,--,--,--,-,,,,,,
707,Cluster-67248.98677,Cv111,XP_012850085.1,XM_011078372.1,CLTC,Q0WNJ6,PF00637,KOG0985,CLAH1_ARATH,,,,,,
708,Cluster-67248.112712,Cv111,AFH53506.1,JQ809437.1,LUP4,Q08IT1,PF00432,KOG0497,DADIS_PANGI,,,,,,
709,Cluster-67248.141007,Cv111,XP_011090607.1,XM_011092305.1,"KPC1, RNF123",Q9SIZ8,PF00622//PF10408,KOG2242,RKP_ARATH,,,,,,
710,Cluster-67248.113597,Cv111,XP_011080024.1,XM_011081722.1,--,P93824,PF03171,--,ACCH6_ARATH,,,,,,
711,Cluster-67248.92549,Cv111,XP_010315276.1,XM_012990650.1,E2.7.1.-,Q9FYK0,PF07714//PF03973//PF08782//PF13855//PF00560//PF00069,--,TMK2_ARATH,,,,,,
712,Cluster-67248.81644,Cv111,XP_011073091.1,XM_012999148.1,"RGP, UTM",O04300,PF03214,--,UPTG_PEA,,,,,,
713,Cluster-67248.120781,Cv111,XP_011076300.1,XM_011077998.1,--,C0LGW6,PF00069//PF05531//PF00560//PF13855//PF00999//PF07714,--,ERL1_ARATH,,,,,,
714,Cluster-67248.86068,Cv111,NP_001275267.1,FJ540907.1,ALDO,P17784,PF00274,KOG1557,ALFC1_ORYSJ,,,,,,
715,Cluster-67248.135468,Cv111,XP_011078920.1,XM_011080619.1,"INO80, INOC1",Q8RXS6,PF00176//PF13892//PF04851,KOG0388,INO80_ARATH,,,,,,
716,Cluster-67248.100380,Cv111,XP_011086610.1,XM_011088308.1,E2.7.9.4,Q9AWA5,PF03194//PF16760//PF01326,--,GWD1_SOLTU,,,,,,
717,Cluster-67248.109878,Cv111,XP_011090388.1,XM_011092086.1,CWC22,Q8C5N3,PF04931//PF09026,KOG2140,CWC22_MOUSE,,,,,,
718,Cluster-67248.106373,Cv111,--,--,--,--,PF09514,--,-,,,,,,
719,Cluster-67248.98165,Cv111,XP_011096423.1,--,FUBP,--,--,--,-,,,,,,
720,Cluster-67248.121715,Cv111,XP_011083660.1,--,--,--,--,--,-,,,,,,
721,Cluster-67248.124468,Cv111,XP_011089458.1,XM_012983235.1,--,Q9LZ86,PF03719//PF00481,KOG0700,P2C66_ARATH,,,,,,
722,Cluster-67248.106341,Cv111,XP_007139240.1,XM_010096720.1,HSPA1_8,P27322,PF01968//PF06723//PF02782,KOG0101,HSP72_SOLLC,,,,,,
723,Cluster-67248.139306,Cv111,XP_012840914.1,XM_012612840.1,--,--,PF13639//PF12906//PF01001,--,-,,,,,,
724,Cluster-67248.108571,Cv111,XP_011090562.1,XM_011092260.1,aroA,P11043,PF00275,KOG0692,AROA_PETHY,,,,,,
725,Cluster-67248.138831,Cv111,XP_011091370.1,XM_011093068.1,--,O23614,PF00595//PF03015//PF03572//PF13180,--,CTPA2_ARATH,,,,,,
726,Cluster-67248.117251,Cv111,XP_012855268.1,XM_011072962.1,RBM5_10,F4JCU0,PF00641//PF00076//PF03808//PF00073//PF08777//PF01585,KOG0154,SUA_ARATH,,,,,,
727,Cluster-67248.104887,Cv111,ABK64186.1,EF076754.1,--,Q9LEV3,--,--,CBSX3_ARATH,,,,,,
728,Cluster-67248.107920,Cv111,EYU32460.1,XM_011103572.1,"REX1, REXO1, RNH70",Q8L7M4,PF01676,KOG2248,SDN5_ARATH,,,,,,
729,Cluster-67248.153395,Cv111,XP_011077037.1,--,--,Q869L3,PF12515,--,MDN1_DICDI,,,,,,
730,Cluster-67248.97980,Cv111,XP_011090232.1,XM_011091930.1,AAO3,Q7G192,PF01799//PF02738//PF00941,KOG0430,ALDO2_ARATH,,,,,,
731,Cluster-67248.110379,Cv111,XP_011078262.1,XM_011079960.1,STT3,Q93ZY3,PF02516,KOG2292,STT3A_ARATH,,,,,,
732,Cluster-67248.111494,Cv111,XP_011076596.1,--,"E3.2.1.22B, galA, rafA",Q8VXZ7,--,--,AGAL3_ARATH,,,,,,
733,Cluster-67248.97704,Cv111,XP_002272195.1,XM_011092639.1,"CUL1, CDC53",Q94AH6,PF00888,KOG2166,CUL1_ARATH,,,,,,
734,Cluster-67248.59186,Cv111,XP_011098550.1,XM_012985195.1,--,Q9LSI9,PF07714//PF00069,--,BIR2_ARATH,,,,,,
735,Cluster-67248.175289,Cv111,XP_011084637.1,--,--,--,--,--,-,,,,,,
736,Cluster-67248.30597,Cv111,XP_007203209.1,XM_012984834.1,--,Q05609,PF00069//PF07714,--,CTR1_ARATH,,,,,,
737,Cluster-67248.75043,Cv111,XP_012838418.1,XM_016041462.1,"SLC25A20_29, CACT, CACL, CRC1",Q93XM7,--,KOG0758,MCAT_ARATH,,,,,,
738,Cluster-71973.0,Cv111,--,XR_366899.2,--,--,--,--,-,,,,,,
739,Cluster-67248.68233,Cv111,XP_011084346.1,XM_011086045.1,"NCOR1, N-CoR",--,--,--,-,,,,,,
740,Cluster-67248.82934,Cv111,XP_011080462.1,XM_011082161.1,"PRKAA, AMPK",Q2V452,PF00069//PF07714//PF03822,--,CIPK3_ARATH,,,,,,
741,Cluster-67248.111354,Cv111,XP_006349840.1,XM_011073079.1,ACLY,Q9FGX1,PF02629,KOG1254,ACLB2_ARATH,,,,,,
742,Cluster-67248.110524,Cv111,XP_011075601.1,XM_011077299.1,--,Q9LV37,PF00069//PF06293//PF07714,KOG0660,MPK9_ARATH,,,,,,
743,Cluster-67248.73673,Cv111,XP_012828449.1,XM_012972896.1,--,Q6VAB3,PF00201,--,U85A8_STERE,,,,,,
744,Cluster-67248.174164,Cv111,XP_011080102.1,XM_011081803.1,--,P27061,PF03767,--,PPA1_SOLLC,,,,,,
745,Cluster-67248.104131,Cv111,XP_011087878.1,XM_011094116.1,--,A8MQN2,--,--,LNK1_ARATH,,,,,,
746,Cluster-67248.96857,Cv111,--,--,--,--,--,--,-,,,,,,
747,Cluster-67248.91595,Cv111,XP_011075207.1,XR_847621.1,malZ,Q9F234,PF01055//PF05459,KOG1066,AGL2_BACTQ,,,,,,
748,Cluster-67248.78769,Cv111,XP_011098824.1,XM_011099024.1,"G6PD, zwf",P37830,PF02781//PF00479,KOG0563,G6PD_SOLTU,,,,,,
749,Cluster-67248.55799,Cv111,XP_011085946.1,XM_012994540.1,--,Q9FL41,PF00892,--,WTR38_ARATH,,,,,,
750,Cluster-67248.56048,Cv111,XP_011075806.1,XM_012988538.1,"XPO1, CRM1",Q9SMV6,PF03810//PF04140,KOG2020,XPO1A_ARATH,,,,,,
751,Cluster-67248.95933,Cv111,XP_011099981.1,XM_011101682.1,--,Q8W486,--,--,Y1491_ARATH,,,,,,
752,Cluster-67248.113041,Cv111,XP_011092586.1,KF220562.1,4CL,Q84P24,PF00501,KOG1176,4CLL6_ARATH,,,,,,
753,Cluster-67248.95792,Cv111,XP_011080114.1,--,--,--,PF13181//PF13176//PF10414//PF00515//PF13414,--,-,,,,,,
754,Cluster-67248.5858,Cv111,XP_009141833.1,XM_013889376.1,--,P10896,--,--,RCA_ARATH,,,,,,
755,Cluster-67248.81604,Cv111,XP_011078125.1,--,--,Q84R94,--,--,TI10A_ORYSJ,,,,,,
756,Cluster-67248.83974,Cv111,XP_011100016.1,XM_010067570.1,SCPL-I,Q9C7Z9,PF00450,--,SCP18_ARATH,,,,,,
757,Cluster-67248.158143,Cv111,XP_011081592.1,XM_011083291.1,MYO5,Q0WPU1,PF06414//PF00158//PF00005//PF00437//PF02367//PF07475//PF02736//PF00063,KOG0160,MYO15_ARATH,,,,,,
758,Cluster-67248.68071,Cv111,XP_011069898.1,--,E2.4.1.207,Q38907,PF00722,--,XTH25_ARATH,,,,,,
759,Cluster-67248.104796,Cv111,XP_011080114.1,AP015037.1,--,--,--,--,-,,,,,,
760,Cluster-67248.130413,Cv111,XP_011074120.1,--,--,--,PF08527,--,-,,,,,,
761,Cluster-67248.114905,Cv111,XP_012833948.1,XM_011087323.1,EIF4G,Q76E23,PF10538,--,IF4G_ARATH,,,,,,
762,Cluster-67248.109238,Cv111,XP_011081199.1,XM_011082897.1,STIP1,Q9LNB6,PF13414//PF13371//PF02064//PF13181//PF00515//PF13176//PF13374//PF14863,KOG0548,HSOP1_ARATH,,,,,,
763,Cluster-67248.57902,Cv111,XP_012855602.1,XM_011094092.1,--,H3K2Y6,PF13855//PF00560//PF11057//PF09497,--,MED12_ARATH,,,,,,
764,Cluster-67248.131312,Cv111,XP_012830901.1,XM_012975447.1,"PATL1, PAT1",--,PF01745,--,-,,,,,,
765,Cluster-67248.82254,Cv111,XP_011096818.1,--,--,--,--,--,-,,,,,,
766,Cluster-67248.100748,Cv111,XP_011096661.1,XM_011098361.1,--,Q42093,PF00005//PF13304//PF00664//PF03193//PF01926,KOG0054,AB2C_ARATH,,,,,,
767,Cluster-67248.97814,Cv111,XP_011084145.1,XM_011085843.1,OGT,Q9M8Y0,PF13181//PF06552//PF13371//PF13414//PF14863//PF13176//PF13374//PF00515//PF13174,KOG4626,SEC_ARATH,,,,,,
768,Cluster-67248.171401,Cv111,XP_002537935.1,CP010350.1,--,P55630,PF01609//PF08220//PF15150//PF01047//PF01325//PF03374//PF01527//PF00325//PF13545//PF01022//PF01381//PF08092//PF01810//PF00392//PF04492,--,Y4QI_SINFN,,,,,,
769,Cluster-67248.97976,Cv111,XP_011091647.1,XM_003537885.3,--,Q96288,PF01736//PF00643//PF00628,--,BBX24_ARATH,,,,,,
770,Cluster-67248.60858,Cv111,XP_012828627.1,XM_004250893.2,--,Q8L9X2,--,--,RBCX2_ARATH,,,,,,
771,Cluster-67248.32876,Cv111,BAG14300.1,--,"GST, gst",Q9FE46,PF13409//PF02798//PF13417,KOG0867,GSTFC_ARATH,,,,,,
772,Cluster-67248.10853,Cv111,XP_011083304.1,XM_011085002.1,CALS,Q9LUD7,PF06955//PF02364,KOG0916,CALS8_ARATH,,,,,,
773,Cluster-67248.91112,Cv111,XP_011089854.1,XM_011091552.1,"CNOT4, NOT4, MOT2",--,--,--,-,,,,,,
774,Cluster-67248.97736,Cv111,XP_011102236.1,XM_011103937.1,--,Q8LJW3,PF13291//PF01842,--,ACR4_ARATH,,,,,,
775,Cluster-67248.76270,Cv111,XP_012829722.1,--,--,--,--,--,-,,,,,,
776,Cluster-67248.76717,Cv111,XP_012857656.1,XM_012983066.1,--,Q9XIN8,PF00646//PF12937,--,FB119_ARATH,,,,,,
777,Cluster-67248.135369,Cv111,XP_011095651.1,XM_011099383.1,--,--,--,--,-,,,,,,
778,Cluster-67248.22114,Cv111,--,--,--,--,--,--,-,,,,,,
779,Cluster-67248.115742,Cv111,XP_012847041.1,XM_013002751.1,EREBP,Q9FJ93,PF00847,--,DRE1D_ARATH,,,,,,
780,Cluster-67248.75471,Cv111,XP_011075382.1,--,--,Q39096,--,--,ERD15_ARATH,,,,,,
781,Cluster-67248.161478,Cv111,XP_011075952.1,XM_011077650.1,--,Q9R037,PF00400,KOG0283,WDR44_RAT,,,,,,
782,Cluster-6063.0,Cv111,XP_009151928.1,XM_013842322.1,LHCB2,Q9XF87,--,--,CB24_ARATH,,,,,,
783,Cluster-67248.92432,Cv111,XP_011083092.1,XM_011084790.1,--,--,PF00486//PF01520,--,-,,,,,,
784,Cluster-67248.115450,Cv111,XP_011074531.1,XM_011076229.1,--,Q6Y7W8,PF02213//PF08534,KOG1862,PERQ2_MOUSE,,,,,,
785,Cluster-67248.60243,Cv111,XP_012849076.1,--,--,Q84WQ5,--,--,CBSX5_ARATH,,,,,,
786,Cluster-67248.113930,Cv111,XP_011101343.1,XM_011103041.1,--,Q9SB63,--,--,MOS1_ARATH,,,,,,
787,Cluster-67248.85081,Cv111,XP_011074201.1,XM_011075899.1,--,Q9M9E8,PF15966//PF00646//PF15095//PF12937,KOG2130,FB92_ARATH,,,,,,
788,Cluster-67248.141316,Cv111,XP_011099247.1,XM_011100946.1,--,--,PF15339//PF03387//PF16944,--,-,,,,,,
789,Cluster-67248.78983,Cv111,XP_011084711.1,XM_011086409.1,MIN7,F4IXW2,PF12906//PF01369,KOG0929,BIG5_ARATH,,,,,,
790,Cluster-67248.94279,Cv111,XP_011076022.1,XM_011086437.1,YME1,Q9FGM0,PF01434//PF02367//PF06414//PF06068//PF07724//PF07728//PF00004//PF05496//PF01695,KOG0734,FTSHB_ARATH,,,,,,
791,Cluster-67248.101128,Cv111,XP_011077375.1,XM_011079073.1,"LSM14, RAP55, SCD6",Q9C658,--,--,DCP5_ARATH,,,,,,
792,Cluster-67248.125846,Cv111,XP_012853357.1,XM_011076511.1,"SETD2, SET2",Q2LAE1,PF00856//PF07496,KOG4442,ASHH2_ARATH,,,,,,
793,Cluster-67248.69332,Cv111,XP_011096486.1,XM_012993720.1,CTDSPL2,Q54GB2,--,KOG1605,CTSL2_DICDI,,,,,,
794,Cluster-67248.154969,Cv111,XP_011101505.1,XM_011103203.1,PCF11,Q0WPF2,--,KOG2071,PCFS4_ARATH,,,,,,
795,Cluster-67248.101001,Cv111,XP_012845921.1,NM_001304397.1,"katE, CAT, catB, srpA",O48561,PF00199,KOG0047,CATA4_SOYBN,,,,,,
796,Cluster-67248.103230,Cv111,XP_002272195.1,XM_011092639.1,"CUL1, CDC53",Q94AH6,PF00888,KOG2166,CUL1_ARATH,,,,,,
797,Cluster-67248.95491,Cv111,ACC62216.1,XM_011102933.1,"UGP2, galU, galF",P19595,PF01704,--,UGPA_SOLTU,,,,,,
798,Cluster-67248.37679,Cv111,XP_011101895.1,XR_001172270.1,--,--,PF01266//PF05834,--,-,,,,,,
799,Cluster-67248.134703,Cv111,XP_011069582.1,--,--,O65567,PF13176,--,PP342_ARATH,,,,,,
800,Cluster-67248.95187,Cv111,XP_011076737.1,XM_013002868.1,--,Q8S9H7,--,--,DIV_ANTMA,,,,,,
801,Cluster-67248.98272,Cv111,XP_011100940.1,XM_010533176.1,ALDO,Q944G9,PF00274,KOG1557,ALFP2_ARATH,,,,,,
802,Cluster-67248.137186,Cv111,AAR28757.1,--,--,Q9MBC1,PF02458,--,3AT_PERFR,,,,,,
803,Cluster-67248.128314,Cv111,XP_011076913.1,XM_011078611.1,--,Q2PCF1,PF00437//PF01637//PF00005//PF07728//PF13304//PF00910//PF03266//PF00004//PF01695,KOG0061,PDR2_NICPL,,,,,,
804,Cluster-67248.70584,Cv111,--,--,--,--,--,--,-,,,,,,
805,Cluster-67248.117758,Cv111,XP_012835965.1,XM_012980511.1,LPIN,Q9SF47,--,KOG2116,PAH1_ARATH,,,,,,
806,Cluster-67248.100751,Cv111,XP_012827447.1,XM_011098362.1,--,Q9C8H0,PF00005//PF05049//PF01580//PF00664//PF01926//PF03193//PF00437,KOG0054,AB12C_ARATH,,,,,,
807,Cluster-67248.165899,Cv111,XP_011094107.1,XM_011095805.1,"LIG4, DNL4",Q9LL84,PF01331//PF01068//PF04679//PF11411//PF04675,KOG0966,DNLI4_ARATH,,,,,,
808,Cluster-7270.0,Cv111,XP_009146970.1,XM_009148722.1,LHCB4,Q9XF88,PF15234,--,CB4B_ARATH,,,,,,
809,Cluster-67248.116169,Cv111,AIE89802.1,KF437889.1,--,Q9SMX9,PF00023//PF13606//PF03110,--,SPL1_ARATH,,,,,,
810,Cluster-67248.98373,Cv111,EYU20032.1,XM_013002671.1,CLTC,Q2RBN7,PF00637,KOG0985,CLH1_ORYSJ,,,,,,
811,Cluster-67248.97989,Cv111,AHJ90431.1,KC862310.1,crtB,P37272,PF00494,--,PSY_CAPAN,,,,,,
812,Cluster-67248.107829,Cv111,AGW27193.1,AY587891.1,4CL,P31687,PF00501,--,4CL2_SOYBN,,,,,,
813,Cluster-67248.83967,Cv111,XP_011100013.1,XM_006422714.1,SCPL-I,Q9C7Z9,PF00450,--,SCP18_ARATH,,,,,,
814,Cluster-67248.98484,Cv111,XP_011084458.1,XM_013003230.1,crtZ,B3SGL0,PF09179//PF04893,--,BCH_GENLU,,,,,,
815,Cluster-67248.81403,Cv111,XP_011091094.1,XM_011092792.1,APEH,Q84LM4,--,KOG2100,AARE_ARATH,,,,,,
816,Cluster-67248.141503,Cv111,XP_011091331.1,XM_002454437.1,--,Q93ZQ5,PF07690//PF00083,--,SPXM3_ARATH,,,,,,
817,Cluster-67248.84718,Cv111,XP_011100939.1,--,--,C0SVM5,PF00643,--,BBX19_ARATH,,,,,,
818,Cluster-67248.143690,Cv111,XP_012831941.1,XM_012976487.1,--,F4JZG9,PF03741,--,TERC_ARATH,,,,,,
819,Cluster-67248.44994,Cv111,XP_011099792.1,--,ATL76S,Q6NQG7,PF00097//PF12678//PF13639//PF12861//PF17123,--,ATL78_ARATH,,,,,,
820,Cluster-67248.108384,Cv111,CDP00073.1,XM_011093158.1,HSPA1_8,Q9LHA8,PF02782,KOG0101,MD37C_ARATH,,,,,,
821,Cluster-67248.78974,Cv111,XP_011084711.1,XM_011086409.1,MIN7,F4IXW2,PF00830//PF02973//PF12131//PF01369,KOG0929,BIG5_ARATH,,,,,,
822,Cluster-67248.64713,Cv111,XP_004230967.1,XM_012981608.1,--,O48671,PF03248//PF09206,KOG1688,RER1B_ARATH,,,,,,
823,Cluster-67248.108190,Cv111,XP_011091105.1,XM_011092803.1,--,Q940Y9,PF02080,--,POLL2_ARATH,,,,,,
824,Cluster-67248.123757,Cv111,XP_011086686.1,XM_012990093.1,GLE1,Q0WPZ7,--,--,GLE1_ARATH,,,,,,
825,Cluster-67248.114941,Cv111,XP_011094028.1,XM_011095731.1,--,F4IK92,PF08064//PF16276//PF02985,--,TORL2_ARATH,,,,,,
826,Cluster-67248.97897,Cv111,--,--,--,--,--,--,-,,,,,,
827,Cluster-67248.114896,Cv111,XP_011093493.1,XM_012978496.1,EIF4G,Q76E23,--,--,IF4G_ARATH,,,,,,
828,Cluster-67248.69798,Cv111,--,--,--,--,--,--,-,,,,,,
829,Cluster-67248.96475,Cv111,XP_011096664.1,XM_011098362.1,--,Q9C8H0,PF08290,KOG0054,AB12C_ARATH,,,,,,
830,Cluster-67248.71485,Cv111,XP_011076319.1,XM_011078017.1,--,Q9AQM4,--,--,CARC_PSERE,,,,,,
831,Cluster-67248.144122,Cv111,XP_011098231.1,XM_011099929.1,--,Q9SIN1,PF00515//PF13371//PF13414//PF13181//PF13176//PF13374,KOG0553,TTL3_ARATH,,,,,,
832,Cluster-67248.81986,Cv111,AAD15744.1,AF047039.1,"FAD8, desB",P46310,PF11960,--,FAD3C_ARATH,,,,,,
833,Cluster-67248.111604,Cv111,XP_011092960.1,XM_004144807.2,--,C3VEQ2,PF08491//PF01494,--,ZEP_ONCHC,,,,,,
834,Cluster-67248.91104,Cv111,CAQ37789.1,GQ120439.1,POR,Q05001,PF00667,KOG1158,NCPR_CATRO,,,,,,
