,Gene_ID,Comparison,Gene_name
2427,PGSC0003DMG400026575,Cv111,XP_006349568.1
2428,PGSC0003DMG400011508,Cv111,XP_006359283.1
2429,PGSC0003DMG400024643,Cv111,AHZ08763.1
2430,Novel00707,Cv111,XR_001473921.1
2431,PGSC0003DMG400006713,Cv111,XP_006367836.1
2432,PGSC0003DMG400007306,Cv111,XP_006355845.1
2433,PGSC0003DMG400029628,Cv111,XP_006360343.1
2434,PGSC0003DMG400001881,Cv111,XP_006355335.1
2435,PGSC0003DMG402011252,Cv111,XP_006352642.1
2436,PGSC0003DMG400019815,Cv111,XP_006339385.1
2437,PGSC0003DMG400008662,Cv111,XP_009617027.1
2438,PGSC0003DMG402027258,Cv111,XP_006350268.1
2439,PGSC0003DMG400013962,Cv111,XP_006352150.1
2440,PGSC0003DMG400019139,Cv111,XP_009602942.1
2441,PGSC0003DMG400025621,Cv111,XP_006363525.1
2442,PGSC0003DMG400022727,Cv111,XP_006358843.1
2443,PGSC0003DMG400007820,Cv111,XP_010313841.1
2444,Novel01759,Cv111,XP_009773326.1
2445,PGSC0003DMG400025387,Cv111,XP_006366414.1
2446,PGSC0003DMG400027916,Cv111,NP_001291338.1
2447,PGSC0003DMG400015561,Cv111,XP_006363395.1
2448,PGSC0003DMG400017248,Cv111,XP_010451711.1
2449,PGSC0003DMG400003932,Cv111,XP_009599696.1
2450,PGSC0003DMG400020262,Cv111,XP_006338685.1
2451,PGSC0003DMG400014549,Cv111,XP_009762000.1
2452,Novel02678,Cv111,XP_006364556.1
2453,PGSC0003DMG400003625,Cv111,XP_006340704.1
2454,Novel00023,Cv111,XP_006367171.1
2455,PGSC0003DMG400011039,Cv111,XP_006338963.1
2456,PGSC0003DMG400031271,Cv111,ABO93010.1
2457,Novel02681,Cv111,XP_009609731.1
2458,PGSC0003DMG400018914,Cv111,XP_006365382.1
2459,PGSC0003DMG400006769,Cv111,XP_006345389.1
2460,PGSC0003DMG400011048,Cv111,XP_006339055.1
2461,PGSC0003DMG400012205,Cv111,XP_002304500.1
2462,PGSC0003DMG402030531,Cv111,XP_006344314.1
2463,PGSC0003DMG400005975,Cv111,XP_010319415.1
2464,PGSC0003DMG400016249,Cv111,XP_006353264.1
2465,PGSC0003DMG400003897,Cv111,XP_006354386.1
2466,PGSC0003DMG400030696,Cv111,XP_010323473.1
2467,PGSC0003DMG400020489,Cv111,XP_006362516.1
2468,PGSC0003DMG400012824,Cv111,XP_006343237.1
2469,PGSC0003DMG400026586,Cv111,XP_006361169.1
2470,PGSC0003DMG400010713,Cv111,XP_006342328.1
2471,PGSC0003DMG400027062,Cv111,XP_006347390.1
2472,PGSC0003DMG400009192,Cv111,XP_006342851.1
2473,PGSC0003DMG401005194,Cv111,XP_006349150.1
2474,PGSC0003DMG400017556,Cv111,XP_006363893.1
2475,PGSC0003DMG400027472,Cv111,XP_006343551.1
2476,PGSC0003DMG401025150,Cv111,XP_006363421.1
2477,Novel00473,Cv111,XM_015314001.1
2478,PGSC0003DMG400003213,Cv111,XP_009768686.1
2479,PGSC0003DMG401002270,Cv111,XP_006367973.1
2480,PGSC0003DMG400015969,Cv111,XP_006337998.1
2481,PGSC0003DMG400011531,Cv111,XP_006359278.1
2482,PGSC0003DMG400020569,Cv111,NP_001234247.1
2483,Novel02685,Cv111,XP_006361207.1
2484,PGSC0003DMG400008865,Cv111,XP_006339137.1
2485,PGSC0003DMG400028030,Cv111,XP_006357905.1
2486,PGSC0003DMG400015273,Cv111,Q42656.1
2487,PGSC0003DMG400012964,Cv111,XP_006362556.1
2488,PGSC0003DMG400014954,Cv111,XP_006340061.1
2489,Novel00333,Cv111,XP_006344652.1
2490,Novel02039,Cv111,XR_001474331.1
2491,PGSC0003DMG400004664,Cv111,-
2492,PGSC0003DMG400013779,Cv111,XP_004242931.1
2493,PGSC0003DMG400011375,Cv111,XP_006359382.1
2494,PGSC0003DMG400025545,Cv111,XP_006367614.1
2495,PGSC0003DMG400029242,Cv111,XP_006356754.1
2496,PGSC0003DMG400013989,Cv111,XP_010326216.1
2497,PGSC0003DMG400020122,Cv111,XP_006352783.1
2498,Novel01733,Cv111,XP_006347652.1
2499,PGSC0003DMG400042445,Cv111,XP_006345405.1
2500,PGSC0003DMG400027388,Cv111,AAT40505.1
2501,PGSC0003DMG400001221,Cv111,XP_009629950.1
2502,PGSC0003DMG400028381,Cv111,XP_004239067.1
2503,PGSC0003DMG400011321,Cv111,XP_006342797.1
2504,PGSC0003DMG400008364,Cv111,XP_006364793.1
2505,PGSC0003DMG400025931,Cv111,XP_006346509.1
2506,PGSC0003DMG402018475,Cv111,XP_009770822.1
2507,PGSC0003DMG400007336,Cv111,NP_001274973.1
2508,PGSC0003DMG400015505,Cv111,XP_006346998.1
2509,PGSC0003DMG400002790,Cv111,XP_006344788.1
2510,PGSC0003DMG400010031,Cv111,XP_006338249.1
2511,PGSC0003DMG400023382,Cv111,XP_004239717.1
2512,PGSC0003DMG400002045,Cv111,XP_006366417.1
2513,PGSC0003DMG400021812,Cv111,XP_002459748.1
2514,PGSC0003DMG400023849,Cv111,XP_004252847.1
2515,PGSC0003DMG400003735,Cv111,XP_006341949.1
2516,Novel01053,Cv111,XP_006354249.1
2517,PGSC0003DMG400047346,Cv111,CBI17583.3
2518,PGSC0003DMG401014059,Cv111,XP_006344157.1
2519,PGSC0003DMG400003700,Cv111,XP_006341972.1
2520,Novel00697,Cv111,XP_006339110.1
2521,PGSC0003DMG400028165,Cv111,XP_006339127.1
2522,PGSC0003DMG400000086,Cv111,NP_001275611.1
2523,PGSC0003DMG400027281,Cv111,XP_006350183.1
2524,PGSC0003DMG400011118,Cv111,XP_009612802.1
2525,PGSC0003DMG400000425,Cv111,P37120.1
2526,PGSC0003DMG400015054,Cv111,XP_006361559.1
2527,PGSC0003DMG400028013,Cv111,XP_009612520.1
2528,PGSC0003DMG400028666,Cv111,XP_006350963.1
2529,PGSC0003DMG402003479,Cv111,XP_006348413.1
2530,PGSC0003DMG400024707,Cv111,XP_006344666.1
2531,PGSC0003DMG400021533,Cv111,XP_006362067.1
2532,Novel00021,Cv111,XP_004236603.2
2533,Novel00845,Cv111,XP_010312671.1
2534,PGSC0003DMG400024781,Cv111,XP_011089500.1
2535,PGSC0003DMG400018397,Cv111,XP_006357538.1
2536,PGSC0003DMG400008844,Cv111,XP_004246426.1
2537,PGSC0003DMG400027611,Cv111,XP_006361375.1
2538,PGSC0003DMG400029924,Cv111,XP_004240738.1
2539,PGSC0003DMG400011132,Cv111,XP_010265627.1
2540,PGSC0003DMG400031421,Cv111,XP_006367057.1
2541,PGSC0003DMG401015009,Cv111,XP_006346813.1
2542,PGSC0003DMG400002151,Cv111,XP_006358694.1
2543,PGSC0003DMG400000243,Cv111,XP_006339806.1
2544,PGSC0003DMG400020986,Cv111,XP_006364324.1
2545,PGSC0003DMG400000484,Cv111,XP_006338579.1
2546,PGSC0003DMG400003722,Cv111,XP_006342022.1
2547,PGSC0003DMG400009985,Cv111,XP_006342141.1
2548,PGSC0003DMG400023510,Cv111,XP_006345920.1
2549,PGSC0003DMG400028159,Cv111,XP_006339143.1
2550,PGSC0003DMG400003229,Cv111,XP_006347490.1
2551,PGSC0003DMG400029894,Cv111,XP_006345633.1
2552,Novel01618,Cv111,XP_006338226.1
2553,PGSC0003DMG400021589,Cv111,XP_006357935.1
2554,PGSC0003DMG400024363,Cv111,XP_006360929.1
2555,PGSC0003DMG400029768,Cv111,XP_006351863.1
2556,PGSC0003DMG400020343,Cv111,XP_006363050.1
2557,PGSC0003DMG402022324,Cv111,XP_004244132.1
2558,PGSC0003DMG400028694,Cv111,XP_006345886.1
2559,PGSC0003DMG400019725,Cv111,XP_010317309.1
2560,PGSC0003DMG400017976,Cv111,XP_006360316.1
2561,Novel01919,Cv111,XP_006345175.1
2562,PGSC0003DMG400020757,Cv111,XP_006342268.1
2563,PGSC0003DMG400001980,Cv111,XP_006365679.1
2564,PGSC0003DMG400032226,Cv111,XP_011089737.1
2565,Novel02951,Cv111,XP_006344567.1
2566,PGSC0003DMG400028068,Cv111,XP_006367869.1
2567,PGSC0003DMG401025826,Cv111,XP_006346483.1
2568,Novel00508,Cv111,XP_006345456.1
2569,PGSC0003DMG400013007,Cv111,XP_006342376.1
2570,PGSC0003DMG401015455,Cv111,XP_009614758.1
2571,PGSC0003DMG400019033,Cv111,XP_009774827.1
2572,PGSC0003DMG400018382,Cv111,XP_004230026.1
2573,Novel00304,Cv111,XP_006339786.1
2574,PGSC0003DMG400015661,Cv111,XP_006338819.1
2575,PGSC0003DMG400024797,Cv111,XP_006356274.1
2576,PGSC0003DMG400014580,Cv111,XP_006344135.1
2577,PGSC0003DMG400030422,Cv111,XP_006350790.1
2578,PGSC0003DMG400017949,Cv111,XP_006350372.1
2579,PGSC0003DMG400002914,Cv111,XP_006345227.1
2580,PGSC0003DMG400009992,Cv111,XP_006342156.1
2581,PGSC0003DMG400016317,Cv111,XP_006350661.1
2582,Novel01627,Cv111,XP_006338605.1
2583,PGSC0003DMG400005592,Cv111,XP_004249129.1
2584,PGSC0003DMG400003527,Cv111,XP_004232433.1
2585,PGSC0003DMG400000236,Cv111,XP_006339732.1
2586,PGSC0003DMG400009130,Cv111,XP_006350541.1
2587,PGSC0003DMG400000332,Cv111,XP_009622983.1
2588,PGSC0003DMG400029237,Cv111,XP_006367890.1
2589,PGSC0003DMG400002890,Cv111,XP_006345229.1
2590,PGSC0003DMG400016066,Cv111,XP_006367718.1
2591,PGSC0003DMG400028953,Cv111,XP_004243471.1
2592,PGSC0003DMG400024723,Cv111,XP_006344694.1
2593,PGSC0003DMG400029662,Cv111,HG975521.1
2594,PGSC0003DMG400027434,Cv111,XP_006338151.1
2595,PGSC0003DMG400005346,Cv111,XP_006366673.1
2596,Novel01640,Cv111,XP_006356132.1
2597,PGSC0003DMG400003593,Cv111,XP_006340789.1
2598,PGSC0003DMG400014198,Cv111,XP_006341379.1
2599,PGSC0003DMG400017946,Cv111,XP_006356899.1
2600,PGSC0003DMG402024210,Cv111,ABK42076.1
2601,PGSC0003DMG400016367,Cv111,XP_006348532.1
2602,PGSC0003DMG400019232,Cv111,NP_001293105.1
2603,Novel02419,Cv111,XP_006348611.1
2604,PGSC0003DMG400024205,Cv111,XP_009598086.1
2605,PGSC0003DMG400030363,Cv111,XP_006350844.1
2606,PGSC0003DMG400006313,Cv111,XP_009602842.1
2607,PGSC0003DMG400016095,Cv111,XP_006367986.1
2608,Novel03332,Cv111,HG975521.1
2609,PGSC0003DMG400028124,Cv111,XP_006339204.1
2610,Novel01407,Cv111,XP_006353024.1
2611,PGSC0003DMG400026233,Cv111,XP_006359242.1
2612,PGSC0003DMG400021276,Cv111,AHN10101.1
2613,PGSC0003DMG400012653,Cv111,XP_006363116.1
2614,PGSC0003DMG400026283,Cv111,XP_004244513.1
2615,PGSC0003DMG400003217,Cv111,XP_006347505.1
2616,PGSC0003DMG402007970,Cv111,XP_006354881.1
2617,PGSC0003DMG400015245,Cv111,NP_001274819.1
2618,PGSC0003DMG400014117,Cv111,XP_006365766.1
2619,PGSC0003DMG400021787,Cv111,XP_004235065.1
2620,PGSC0003DMG400010987,Cv111,XP_004249802.1
2621,PGSC0003DMG400028617,Cv111,XP_004251900.1
2622,PGSC0003DMG402021564,Cv111,XP_006354339.1
2623,PGSC0003DMG400029371,Cv111,XP_006342466.1
2624,PGSC0003DMG400006802,Cv111,XP_006345450.1
2625,Novel02815,Cv111,XP_006361662.1
2626,PGSC0003DMG400008585,Cv111,XP_006355890.1
2627,PGSC0003DMG400030998,Cv111,XP_006365236.1
2628,PGSC0003DMG400023880,Cv111,XP_006361938.1
2629,PGSC0003DMG400003520,Cv111,XP_006340649.1
2630,PGSC0003DMG400022078,Cv111,XP_006344605.1
2631,PGSC0003DMG400000965,Cv111,XP_006355268.1
2632,PGSC0003DMG400011021,Cv111,XP_006339278.1
2633,PGSC0003DMG400027176,Cv111,XP_006355652.1
2634,PGSC0003DMG400019872,Cv111,XP_006350478.1
2635,PGSC0003DMG400006003,Cv111,XP_006360469.1
2636,PGSC0003DMG402029198,Cv111,XP_006365934.1
2637,Novel01060,Cv111,XP_006351700.1
2638,PGSC0003DMG400028728,Cv111,XP_006361646.1
2639,PGSC0003DMG400031451,Cv111,XP_006367630.1
2640,PGSC0003DMG400021684,Cv111,XP_006366026.1
2641,PGSC0003DMG402008903,Cv111,XP_009597230.1
2642,PGSC0003DMG400009007,Cv111,XP_006349195.1
2643,PGSC0003DMG400006735,Cv111,XP_006350359.1
2644,PGSC0003DMG400022413,Cv111,XP_006347126.1
2645,PGSC0003DMG400011222,Cv111,XP_010323223.1
2646,PGSC0003DMG400020286,Cv111,XP_006344359.1
2647,PGSC0003DMG400005214,Cv111,XP_009762959.1
2648,PGSC0003DMG400033650,Cv111,XP_006361513.1
2649,PGSC0003DMG400025380,Cv111,HG975450.1
2650,PGSC0003DMG400005609,Cv111,XP_006341669.1
2651,PGSC0003DMG400016808,Cv111,XP_004228499.1
2652,PGSC0003DMG400019618,Cv111,XP_006362860.1
2653,PGSC0003DMG402020117,Cv111,XP_006352792.1
2654,Novel02107,Cv111,XP_006338095.1
2655,PGSC0003DMG400007058,Cv111,XP_006348340.1
2656,PGSC0003DMG400005503,Cv111,XP_006349583.1
2657,PGSC0003DMG400016155,Cv111,XP_007047870.1
2658,PGSC0003DMG400030262,Cv111,XP_006365786.1
2659,PGSC0003DMG400025816,Cv111,XP_006346463.1
2660,PGSC0003DMG400011811,Cv111,XP_006363650.1
2661,PGSC0003DMG400004284,Cv111,XP_009798814.1
2662,PGSC0003DMG400030381,Cv111,XP_006350927.1
2663,PGSC0003DMG400030144,Cv111,XP_006366898.1
2664,PGSC0003DMG400004629,Cv111,XP_006349824.1
2665,PGSC0003DMG400029350,Cv111,XP_006342416.1
2666,PGSC0003DMG402017409,Cv111,XP_006357669.1
2667,PGSC0003DMG400001307,Cv111,XP_006338490.1
2668,PGSC0003DMG400012235,Cv111,XP_009784759.1
2669,PGSC0003DMG401000057,Cv111,XP_012840207.1
2670,PGSC0003DMG400022764,Cv111,XP_004237250.1
2671,PGSC0003DMG400017334,Cv111,XP_006348918.1
2672,PGSC0003DMG400016698,Cv111,XP_006364029.1
2673,PGSC0003DMG400018937,Cv111,XP_009760761.1
2674,PGSC0003DMG400029174,Cv111,XP_006346848.1
2675,Novel02062,Cv111,XP_006355338.1
2676,PGSC0003DMG400030426,Cv111,XP_006350800.1
2677,PGSC0003DMG400022759,Cv111,XP_004245652.1
2678,Novel02106,Cv111,XP_006363299.1
2679,PGSC0003DMG400015801,Cv111,XP_006353885.1
2680,PGSC0003DMG400004291,Cv111,XP_006352020.1
2681,Novel00141,Cv111,XP_004230193.1
2682,PGSC0003DMG400025159,Cv111,XP_006365486.1
2683,Novel03249,Cv111,XP_006358631.1
2684,PGSC0003DMG400006033,Cv111,XP_006351197.1
2685,PGSC0003DMG400029207,Cv111,NP_001275414.1
2686,PGSC0003DMG400008296,Cv111,XP_006365570.1
2687,PGSC0003DMG400008660,Cv111,XP_006341278.1
2688,PGSC0003DMG400017875,Cv111,XP_010315731.1
2689,PGSC0003DMG400006427,Cv111,XP_006357988.1
2690,PGSC0003DMG400029964,Cv111,XP_006359729.1
2691,PGSC0003DMG400019535,Cv111,XP_006364601.1
2692,PGSC0003DMG400009891,Cv111,XP_006342097.1
2693,PGSC0003DMG400030928,Cv111,XP_006358273.1
2694,PGSC0003DMG400003422,Cv111,XP_006350313.1
2695,PGSC0003DMG400008513,Cv111,XP_006359064.1
2696,PGSC0003DMG400011052,Cv111,XP_006339291.1
2697,PGSC0003DMG400004363,Cv111,XP_006361336.1
2698,PGSC0003DMG400024323,Cv111,XP_006365734.1
2699,PGSC0003DMG400016534,Cv111,XP_004241731.1
2700,PGSC0003DMG400019110,Cv111,CAC88858.1
2701,PGSC0003DMG400008551,Cv111,XP_009629534.1
2702,Novel01806,Cv111,XP_006367140.1
2703,PGSC0003DMG400033123,Cv111,XP_006339396.1
2704,PGSC0003DMG401009161,Cv111,XP_006342870.1
2705,Novel03028,Cv111,XP_004244232.1
2706,PGSC0003DMG400009887,Cv111,XP_004238395.1
2707,PGSC0003DMG400017185,Cv111,XP_006356486.1
2708,PGSC0003DMG400010154,Cv111,XP_004235399.1
2709,Novel00661,Cv111,KJB43371.1
2710,PGSC0003DMG400001396,Cv111,XP_006338507.1
2711,PGSC0003DMG400019693,Cv111,XP_006357342.1
2712,PGSC0003DMG400028345,Cv111,XP_006348749.1
2713,PGSC0003DMG400004037,Cv111,XP_006339890.1
2714,PGSC0003DMG400023319,Cv111,XP_006345752.1
2715,PGSC0003DMG400011294,Cv111,XP_007139035.1
2716,PGSC0003DMG400002618,Cv111,XP_006344512.1
2717,PGSC0003DMG400001302,Cv111,XP_006338496.1
2718,PGSC0003DMG400025823,Cv111,XP_009628648.1
2719,PGSC0003DMG402008032,Cv111,XP_006354924.1
2720,Novel02170,Cv111,XP_006350185.1
2721,PGSC0003DMG400005745,Cv111,XP_006341535.1
2722,PGSC0003DMG400013721,Cv111,XP_006351086.1
2723,PGSC0003DMG400031758,Cv111,XP_006364324.1
2724,Novel01872,Cv111,HG975442.1
2725,PGSC0003DMG400018462,Cv111,XP_010324491.1
2726,PGSC0003DMG401005669,Cv111,XP_006341539.1
2727,PGSC0003DMG400011031,Cv111,XP_006338975.1
2728,PGSC0003DMG400030643,Cv111,XP_006357784.1
2729,PGSC0003DMG400029398,Cv111,XP_004253114.1
2730,PGSC0003DMG400002068,Cv111,XP_006348073.1
2731,PGSC0003DMG402022314,Cv111,XP_010923850.1
2732,PGSC0003DMG400026221,Cv111,XP_006359263.1
2733,PGSC0003DMG400002762,Cv111,XP_006344775.1
2734,PGSC0003DMG400000597,Cv111,XP_006364185.1
2735,PGSC0003DMG400030693,Cv111,XP_006359519.1
2736,PGSC0003DMG402031287,Cv111,XP_006366842.1
2737,PGSC0003DMG400019241,Cv111,XP_006360151.1
2738,PGSC0003DMG400009871,Cv111,XP_006342063.1
2739,PGSC0003DMG400019398,Cv111,XP_006358645.1
2740,Novel03169,Cv111,HG975443.1
2741,PGSC0003DMG400007477,Cv111,XP_006367931.1
2742,PGSC0003DMG400013017,Cv111,XP_009587492.1
2743,PGSC0003DMG400033171,Cv111,XP_006351417.1
2744,PGSC0003DMG400030683,Cv111,XP_009797813.1
2745,PGSC0003DMG400014184,Cv111,XP_006341498.1
2746,PGSC0003DMG400004735,Cv111,XP_006355502.1
2747,Novel03096,Cv111,XP_006351612.1
2748,PGSC0003DMG400002796,Cv111,XP_006344778.1
2749,PGSC0003DMG400005580,Cv111,XP_006367943.1
2750,PGSC0003DMG400011783,Cv111,XP_006365542.1
2751,PGSC0003DMG400012120,Cv111,XP_006343789.1
2752,Novel03415,Cv111,XP_006352118.1
2753,Novel00838,Cv111,P33191.1
2754,PGSC0003DMG400011397,Cv111,XP_006359386.1
2755,PGSC0003DMG400011537,Cv111,XP_004238046.1
2756,PGSC0003DMG400014459,Cv111,CDO98349.1
2757,PGSC0003DMG400007987,Cv111,XP_006354905.1
2758,PGSC0003DMG400019824,Cv111,XP_006341684.1
2759,PGSC0003DMG400026442,Cv111,XP_006359477.1
2760,PGSC0003DMG400014325,Cv111,XP_006353337.1
2761,PGSC0003DMG400002483,Cv111,XP_006342949.1
2762,PGSC0003DMG400025924,Cv111,XP_006346492.1
2763,PGSC0003DMG400018407,Cv111,XP_006355109.1
2764,PGSC0003DMG400001434,Cv111,XP_006338416.1
2765,PGSC0003DMG400011251,Cv111,XP_006352641.1
2766,PGSC0003DMG400029736,Cv111,HG975441.1
2767,PGSC0003DMG402008915,Cv111,XP_009628555.1
2768,PGSC0003DMG400000138,Cv111,XP_004229872.1
2769,PGSC0003DMG400002153,Cv111,XP_006358699.1
2770,PGSC0003DMG400000021,Cv111,XP_006339532.1
2771,PGSC0003DMG400012646,Cv111,XP_006338649.1
2772,PGSC0003DMG400029338,Cv111,XP_006342570.1
2773,PGSC0003DMG400019306,Cv111,NP_001049049.1
2774,Novel01460,Cv111,XP_006339832.1
2775,PGSC0003DMG403025764,Cv111,XP_006346351.1
2776,PGSC0003DMG402003286,Cv111,XP_006347678.1
2777,PGSC0003DMG400016650,Cv111,XP_009594513.1
2778,PGSC0003DMG400019071,Cv111,XP_006362639.1
2779,PGSC0003DMG400022562,Cv111,CDP01899.1
2780,PGSC0003DMG400021174,Cv111,XP_006352989.1
2781,PGSC0003DMG400025626,Cv111,XP_006363578.1
2782,PGSC0003DMG400008927,Cv111,XP_006341056.1
2783,PGSC0003DMG400022990,Cv111,XP_006362463.1
2784,PGSC0003DMG400007059,Cv111,XP_006348335.1
2785,PGSC0003DMG401001731,Cv111,XP_006361765.1
2786,PGSC0003DMG400002562,Cv111,XP_006343108.1
2787,PGSC0003DMG400001444,Cv111,XP_009603903.1
2788,PGSC0003DMG400005992,Cv111,XP_006360425.1
2789,PGSC0003DMG400027837,Cv111,XP_006360164.1
2790,Novel01101,Cv111,XP_004237202.1
2791,PGSC0003DMG400028580,Cv111,XP_006361866.1
2792,PGSC0003DMG400000185,Cv111,XP_006339614.1
2793,PGSC0003DMG400026569,Cv111,XP_006365662.1
2794,PGSC0003DMG400020108,Cv111,XP_006352667.1
2795,PGSC0003DMG400021189,Cv111,XP_010472155.1
2796,PGSC0003DMG400008833,Cv111,AEE69071.1
2797,PGSC0003DMG400024278,Cv111,XP_006351976.1
2798,Novel00497,Cv111,XP_006365446.1
2799,PGSC0003DMG400008591,Cv111,XP_006367254.1
2800,PGSC0003DMG400007603,Cv111,XP_006367246.1
2801,PGSC0003DMG400019294,Cv111,XP_004244203.1
2802,PGSC0003DMG400024274,Cv111,XP_006351981.1
2803,PGSC0003DMG400028483,Cv111,HG975441.1
2804,PGSC0003DMG400020775,Cv111,AAF79822.1
2805,PGSC0003DMG400000067,Cv111,XP_006339635.1
2806,PGSC0003DMG400029652,Cv111,XP_006360338.1
2807,PGSC0003DMG400029499,Cv111,XP_006355038.1
2808,PGSC0003DMG401014665,Cv111,XP_006364350.1
2809,PGSC0003DMG402023504,Cv111,XP_011654931.1
2810,Novel00670,Cv111,XP_006362352.1
2811,PGSC0003DMG400013481,Cv111,XP_006356433.1
2812,PGSC0003DMG400028958,Cv111,XP_002524823.1
2813,PGSC0003DMG400018146,Cv111,XP_010318981.1
2814,PGSC0003DMG400018942,Cv111,XP_010326729.1
2815,PGSC0003DMG400002728,Cv111,XP_010325945.1
2816,Novel02012,Cv111,XP_006340107.1
2817,PGSC0003DMG400012891,Cv111,AGC31677.1
2818,PGSC0003DMG400003287,Cv111,XP_009590910.1
2819,PGSC0003DMG400002746,Cv111,XP_006344814.1
2820,PGSC0003DMG400002290,Cv111,XP_006364887.1
2821,PGSC0003DMG400014422,Cv111,XP_010923850.1
2822,Novel03196,Cv111,Q41238.1
2823,PGSC0003DMG400035976,Cv111,XP_009785688.1
2824,PGSC0003DMG400033038,Cv111,XP_006354795.1
2825,PGSC0003DMG400025527,Cv111,XP_006339362.1
2826,PGSC0003DMG401026984,Cv111,XP_006347420.1
2827,PGSC0003DMG400030309,Cv111,XP_006350748.1
2828,PGSC0003DMG400025414,Cv111,XP_006363266.1
2829,PGSC0003DMG400026461,Cv111,XP_006359467.1
2830,PGSC0003DMG400010339,Cv111,XP_004233223.1
2831,PGSC0003DMG400000099,Cv111,XP_009757094.1
2832,PGSC0003DMG400031102,Cv111,XP_006366773.1
2833,PGSC0003DMG400005725,Cv111,XP_006341598.1
2834,PGSC0003DMG400021740,Cv111,XP_006351618.1
2835,PGSC0003DMG402010056,Cv111,NP_001274795.1
2836,Novel03343,Cv111,XR_367275.2
2837,PGSC0003DMG400012131,Cv111,CDP12192.1
2838,Novel01397,Cv111,XP_006357133.1
2839,PGSC0003DMG400010362,Cv111,CBI37076.3
2840,PGSC0003DMG400001915,Cv111,XP_006346716.1
2841,PGSC0003DMG400025263,Cv111,XP_004229606.1
2842,PGSC0003DMG400030788,Cv111,XP_006356692.1
2843,PGSC0003DMG400004810,Cv111,XP_006355456.1
2844,PGSC0003DMG400029934,Cv111,XP_004245093.1
2845,PGSC0003DMG400030640,Cv111,XP_010317275.1
2846,PGSC0003DMG400023912,Cv111,XP_006345675.1
2847,PGSC0003DMG400014239,Cv111,XP_006341470.1
2848,PGSC0003DMG400032820,Cv111,XP_006447256.1
2849,PGSC0003DMG400016147,Cv111,XP_009589933.1
2850,PGSC0003DMG400024936,Cv111,XP_006339815.1
2851,PGSC0003DMG400002920,Cv111,XP_006345285.1
2852,PGSC0003DMG400018635,Cv111,NP_001275349.1
2853,PGSC0003DMG400018551,Cv111,XP_006350534.1
2854,PGSC0003DMG401017626,Cv111,XP_006357265.1
2855,PGSC0003DMG400023726,Cv111,XP_009767120.1
2856,PGSC0003DMG400007481,Cv111,XP_006339970.1
2857,PGSC0003DMG400027633,Cv111,AAS47838.1
2858,PGSC0003DMG400006283,Cv111,XP_006356990.1
2859,PGSC0003DMG400026716,Cv111,XP_006360894.1
2860,PGSC0003DMG400012100,Cv111,XP_006361655.1
2861,PGSC0003DMG400003549,Cv111,XP_004232465.1
2862,PGSC0003DMG400011072,Cv111,XP_006339015.1
2863,PGSC0003DMG400017186,Cv111,XP_006354517.1
2864,PGSC0003DMG400001624,Cv111,XP_006359662.1
2865,PGSC0003DMG402028784,Cv111,XP_006365409.1
2866,PGSC0003DMG400000211,Cv111,NP_001234530.1
2867,PGSC0003DMG402020509,Cv111,XP_009792527.1
2868,PGSC0003DMG400008999,Cv111,XP_006349216.1
2869,PGSC0003DMG400001579,Cv111,XP_006340796.1
2870,PGSC0003DMG400012117,Cv111,XP_006343780.1
2871,PGSC0003DMG402017902,Cv111,XP_007035926.1
2872,PGSC0003DMG400023107,Cv111,XP_006353802.1
2873,Novel02988,Cv111,XP_006357709.1
2874,PGSC0003DMG400023657,Cv111,XP_006351417.1
2875,PGSC0003DMG400012434,Cv111,XP_006348283.1
2876,PGSC0003DMG400020206,653v111,XP_006338711.1
2877,PGSC0003DMG400002487,653v111,XP_006343129.1
2878,PGSC0003DMG400015342,653v111,XP_006358988.1
2879,PGSC0003DMG400014293,653v111,XP_006353392.1
2880,PGSC0003DMG400010638,653v111,XP_006364434.1
2881,PGSC0003DMG400009414,653v111,XP_006365013.1
2882,PGSC0003DMG401029257,653v111,XP_010922493.1
2883,Novel02885,653v111,NP_001275482.1
2884,PGSC0003DMG400011406,653v111,XP_006359428.1
2885,PGSC0003DMG400002473,653v111,XP_006368053.1
2886,PGSC0003DMG400016365,653v111,XP_009604086.1
2887,PGSC0003DMG400018565,653v111,XP_006340267.1
2888,PGSC0003DMG400029830,653v111,XP_006351289.1
2889,PGSC0003DMG400023700,653v111,XP_006351362.1
2890,PGSC0003DMG400013297,653v111,XP_011095913.1
2891,PGSC0003DMG402003297,653v111,XP_004230051.2
2892,PGSC0003DMG400032094,653v111,XP_004229486.1
2893,PGSC0003DMG400023629,653v111,XP_009594693.1
2894,PGSC0003DMG400011953,653v111,XP_006367396.1
2895,PGSC0003DMG400010067,653v111,XP_006338223.1
2896,PGSC0003DMG400011655,653v111,XP_006365329.1
2897,PGSC0003DMG400025632,653v111,AAU90342.2
2898,PGSC0003DMG400011771,653v111,XP_009767545.1
2899,PGSC0003DMG400000735,653v111,XP_006365120.1
2900,PGSC0003DMG400008796,653v111,XP_006367747.1
2901,PGSC0003DMG400014441,653v111,XP_006346618.1
2902,PGSC0003DMG400029517,653v111,XP_006355064.1
2903,PGSC0003DMG400027636,653v111,XP_004243193.1
2904,PGSC0003DMG400020999,653v111,NP_001275357.1
2905,Novel01306,653v111,XP_006360721.1
2906,PGSC0003DMG400012118,653v111,XP_006343782.1
