Gene_id,readcount_S_653,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400008364,2.345326148,39.07255518,-4.0583,9.74E-10,3.13E-07,"2,4-dienoyl-CoA reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400008364]",
PGSC0003DMG400008366,1785.865499,927.6125713,0.94503,8.86E-05,0.004308,H/ACA ribonucleoprotein complex subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400008366],
PGSC0003DMG400008379,566.3930522,324.9618661,0.80153,0.0010425,0.027368,Auxin efflux carrier [Source:PGSC_GENE;Acc:PGSC0003DMG400008379],
PGSC0003DMG400008404,151.7447144,448.9895468,-1.565,5.42E-07,6.87E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008404],
PGSC0003DMG400008420,42.29573985,101.4134815,-1.2617,0.00028967,0.010591,"Endo-1,4-beta-xylanase A [Source:PGSC_GENE;Acc:PGSC0003DMG400008420]",
PGSC0003DMG400008472,2241.487874,5602.595227,-1.3216,3.43E-09,8.84E-07,W-3 desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400008472],
PGSC0003DMG400008482,130.4442567,285.7475652,-1.1313,8.03E-05,0.0039761,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008482],
PGSC0003DMG400008513,4386.406423,2501.620581,0.81018,0.00032086,0.011463,Acidic ribosomal protein P3 [Source:PGSC_GENE;Acc:PGSC0003DMG400008513],
PGSC0003DMG400008545,402.0433817,1355.856331,-1.7538,9.40E-07,0.00010744,Cryptochrome 1b [Source:PGSC_GENE;Acc:PGSC0003DMG400008545],
PGSC0003DMG400008560,202.1355041,348.9528565,-0.78771,0.001787,0.040011,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008560],
PGSC0003DMG400008564,3193.916624,8457.603942,-1.4049,1.23E-08,2.59E-06,"Chlorophyll a-b binding protein 13, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400008564]",
PGSC0003DMG400008587,299.5068193,510.3056511,-0.76877,0.0021754,0.04581,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008587],
PGSC0003DMG400008639,287.1027443,730.7725297,-1.3479,0.0003905,0.013253,Galactose mutarotase [Source:PGSC_GENE;Acc:PGSC0003DMG400008639],
PGSC0003DMG400008662,17.56985053,62.38129434,-1.828,1.87E-05,0.0012208,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008662],
PGSC0003DMG400008702,28.27895095,111.7026603,-1.9819,1.85E-08,3.79E-06,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008702],
PGSC0003DMG400008730,28.24274936,70.26310949,-1.3149,0.0009017,0.024605,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008730],
PGSC0003DMG400008754,3422.906571,2056.750785,0.73485,0.0011447,0.029113,Ly200 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008754],
PGSC0003DMG400008777,32.56682429,73.49342724,-1.1742,0.0019432,0.042501,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008777],
PGSC0003DMG400008796,2384.170966,1209.466671,0.97912,5.31E-06,0.00044293,Basic 30 kDa endochitinase [Source:PGSC_GENE;Acc:PGSC0003DMG400008796],
PGSC0003DMG400008811,44.42140748,104.1395707,-1.2292,0.00030515,0.011067,Major latex [Source:PGSC_GENE;Acc:PGSC0003DMG400008811],
PGSC0003DMG400008849,148.3608532,400.9061264,-1.4342,0.0023665,0.048367,Monovalent cation:proton antiporter [Source:PGSC_GENE;Acc:PGSC0003DMG400008849],
PGSC0003DMG400008894,124.277115,279.2805917,-1.1682,0.00079692,0.022635,Serine/threonine-protein kinase Nek8 [Source:PGSC_GENE;Acc:PGSC0003DMG400008894],
PGSC0003DMG400008954,589.5117438,1086.602492,-0.88223,0.00013906,0.006132,Carbonic anhydrase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008954],
PGSC0003DMG400009005,853.8491998,471.6365622,0.85631,0.0001583,0.0068088,Triacylglycerol lipase [Source:PGSC_GENE;Acc:PGSC0003DMG400009005],
PGSC0003DMG400009007,320.7559513,849.7969748,-1.4056,5.87E-09,1.42E-06,PIT1 [Source:PGSC_GENE;Acc:PGSC0003DMG400009007],
PGSC0003DMG400009033,8.97472673,36.94344722,-2.0414,0.000197,0.0080108,Myb 12 transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400009033],
PGSC0003DMG400009072,428.5475771,1455.410784,-1.7639,2.40E-12,1.59E-09,RNA polymerase sigma factor rpoD [Source:PGSC_GENE;Acc:PGSC0003DMG400009072],
PGSC0003DMG400009105,1061.691555,2005.293225,-0.91745,0.00030966,0.011165,ATP-dependent peptidase [Source:PGSC_GENE;Acc:PGSC0003DMG400009105],
PGSC0003DMG400009146,1476.363862,2467.560357,-0.74104,0.00098493,0.026166,Chaperone protein dnaJ [Source:PGSC_GENE;Acc:PGSC0003DMG400009146],
PGSC0003DMG400009147,683.6448524,1428.801594,-1.0635,4.83E-06,0.0004164,"Chaperonin Cpn60/TCP-1; Phosphatidylinositol-4-phosphate 5-kinase; Zinc finger, FYVE/PHD-type [Source:PGSC_GENE;Acc:PGSC0003DMG400009147]",
PGSC0003DMG400009181,310.0067186,535.6830883,-0.78908,0.00084951,0.023657,Leucine-rich repeat receptor protein kinase EXS [Source:PGSC_GENE;Acc:PGSC0003DMG400009181],
PGSC0003DMG400009192,546.9148613,241.6131232,1.1786,1.55E-06,0.00016554,Mitochondrial deoxynucleotide carrier [Source:PGSC_GENE;Acc:PGSC0003DMG400009192],
PGSC0003DMG400009213,19098.2929,10817.9417,0.82002,0.0001356,0.0060502,Sucrose transport protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009213],
PGSC0003DMG400009263,8.779740001,53.48608622,-2.6069,0.0021738,0.04581,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009263],
PGSC0003DMG400009264,3327.709979,2038.355588,0.70712,0.0022705,0.047147,40S ribosomal protein S29 [Source:PGSC_GENE;Acc:PGSC0003DMG400009264],
PGSC0003DMG400009317,7292.073188,13582.43235,-0.89734,0.00058219,0.017723,Phosphoribulokinase [Source:PGSC_GENE;Acc:PGSC0003DMG400009317],
PGSC0003DMG400009414,1443.814127,893.2569735,0.69274,0.0019593,0.042763,Cucumisin [Source:PGSC_GENE;Acc:PGSC0003DMG400009414],
PGSC0003DMG400009536,346.1330571,600.8233571,-0.79561,0.00077641,0.022216,"Transferase, transferring glycosyl groups [Source:PGSC_GENE;Acc:PGSC0003DMG400009536]",
PGSC0003DMG400009565,46.76730557,144.0992933,-1.6235,5.12E-07,6.57E-05,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009565],
PGSC0003DMG400009707,83.0086452,31.74462071,1.3867,0.00038032,0.013078,Purine transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400009707],
PGSC0003DMG400009810,200.6897295,32.51031262,2.626,0.00016696,0.0071042,Cytochrome P450 hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400009810],
PGSC0003DMG400009836,3.934160316,21.61293715,-2.4578,0.00053686,0.016711,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400009836],
PGSC0003DMG400009850,1081.351956,521.6060499,1.0518,5.58E-06,0.00046314,Progesterone 5-beta-reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400009850],
PGSC0003DMG400009887,121.7444447,224.866311,-0.88521,0.0013012,0.031884,Phospholipase D delta [Source:PGSC_GENE;Acc:PGSC0003DMG400009887],
PGSC0003DMG400009892,95.31454487,183.3262396,-0.94365,0.0012316,0.030533,Prolyl endopeptidase [Source:PGSC_GENE;Acc:PGSC0003DMG400009892],
PGSC0003DMG400009900,3574.367394,8686.290238,-1.2811,0.0012186,0.030332,FtsH [Source:PGSC_GENE;Acc:PGSC0003DMG400009900],
PGSC0003DMG400009947,78.46693601,183.557362,-1.2261,3.03E-05,0.0018377,Subtilisin-type protease [Source:PGSC_GENE;Acc:PGSC0003DMG400009947],
PGSC0003DMG400009975,166.3178891,349.1248848,-1.0698,2.88E-05,0.0017545,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009975],
PGSC0003DMG400009982,3579.192169,6250.591087,-0.80436,0.0003079,0.011128,BTB/POZ domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009982],
PGSC0003DMG400009985,381.0639833,723.8559123,-0.92567,6.36E-05,0.0032794,Serine/threonine-protein kinase cx32 [Source:PGSC_GENE;Acc:PGSC0003DMG400009985],
PGSC0003DMG400009992,3674.278019,6923.736993,-0.91409,5.16E-05,0.002765,Glyceraldehyde-3-phosphate dehydrogenase B subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400009992],
PGSC0003DMG400010031,29.50041574,168.127334,-2.5107,7.70E-14,7.51E-11,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010031],
PGSC0003DMG400010035,10513.56254,17933.29383,-0.77039,0.0013269,0.032357,"Oxygen-evolving enhancer protein 1, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400010035]",
PGSC0003DMG400010065,534.9932594,1106.617171,-1.0486,3.20E-05,0.0019204,MAP protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010065],
PGSC0003DMG400010088,131.0310645,232.9085117,-0.82985,0.0024374,0.049396,Glycosyltransferase family GT8 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010088],
PGSC0003DMG400010092,100.3456505,975.300138,-3.2809,2.73E-31,8.50E-27,Cinnamoyl-CoA reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400010092],
PGSC0003DMG400010119,5017.224944,2481.285017,1.0158,6.53E-06,0.00052501,Fibrillarin homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400010119],
PGSC0003DMG400010123,389.2109461,663.4000977,-0.76933,0.0011473,0.029113,Dentin sialophosphoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400010123],
PGSC0003DMG400010145,114.4194999,450.2524701,-1.9764,0.0010923,0.028203,Cysteine protease inhibitor 9 [Source:PGSC_GENE;Acc:PGSC0003DMG400010145],
PGSC0003DMG400010149,145.6805002,47.32988478,1.622,0.00015986,0.0068486,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010149],
PGSC0003DMG400010224,712.834313,369.3206932,0.94869,0.00049883,0.015836,Phytophthora-inhibited protease 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400010224],
PGSC0003DMG400010310,21.19620974,95.37769699,-2.1698,0.00033634,0.01188,Cytochrome P450 hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400010310],
PGSC0003DMG400010362,4652.529832,2190.006177,1.0871,8.11E-07,9.58E-05,Cathepsin B-like cysteine proteinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010362],
PGSC0003DMG400010477,319.1745552,1087.131538,-1.7681,8.57E-07,9.89E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010477],
PGSC0003DMG400010485,907.8454616,1534.466457,-0.75722,0.00085479,0.023738,Poly(P)/ATP NAD kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010485],
PGSC0003DMG400010498,9.334571245,73.69561076,-2.9809,2.35E-05,0.0014611,"Photosystem II 5 kDa protein, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400010498]",
PGSC0003DMG400010612,45.83002573,158.8843619,-1.7936,9.02E-09,2.03E-06,HJTR2GH1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010612],
PGSC0003DMG400010637,402.3282997,745.4364386,-0.88971,0.00084186,0.023528,"Lycopene beta cyclase, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400010637]",
PGSC0003DMG400010638,1006.247183,272.1004253,1.8868,0.00058606,0.017816,S-adenosylmethionine-dependent methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400010638],
PGSC0003DMG400010641,665.6549023,1899.716484,-1.5129,1.12E-07,1.76E-05,Pheophorbide A oxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400010641],
PGSC0003DMG400010674,1293.003715,2382.55357,-0.88178,0.00010607,0.0049452,GMP synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400010674],
PGSC0003DMG400010688,804.8887424,1700.863969,-1.0794,0.0012701,0.031315,Violaxanthin de-epoxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400010688],
PGSC0003DMG400010738,100.3484079,199.6696134,-0.9926,0.00042576,0.014078,E3 ubiquitin ligase [Source:PGSC_GENE;Acc:PGSC0003DMG400010738],
PGSC0003DMG400010751,541.2923415,323.3690732,0.74323,0.0015159,0.035682,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010751],
PGSC0003DMG400010853,29.41176004,99.62349682,-1.7601,1.42E-06,0.00015388,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010853],
PGSC0003DMG400010870,549.8118226,1148.254409,-1.0624,3.69E-05,0.0021219,NAC domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010870],
PGSC0003DMG400010987,273.7534538,528.1597233,-0.9481,0.0001217,0.0055491,WRKY 13 [Source:PGSC_GENE;Acc:PGSC0003DMG400010987],
PGSC0003DMG400011029,32.77442587,167.4283742,-2.3529,9.58E-13,6.95E-10,UDP-glucose glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011029],
PGSC0003DMG400011039,1064.851664,2091.593577,-0.97395,1.04E-05,0.00074607,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011039],
PGSC0003DMG400011041,9256.049895,5755.272895,0.68551,0.0020811,0.044397,60S ribosomal protein L24 [Source:PGSC_GENE;Acc:PGSC0003DMG400011041],
PGSC0003DMG400011048,124.6157937,627.4467153,-2.332,1.09E-11,5.78E-09,MYB transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011048],
PGSC0003DMG400011052,70.01677977,491.2557129,-2.8107,2.29E-10,8.72E-08,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011052],
PGSC0003DMG400011072,930.7729455,5777.69426,-2.634,1.78E-05,0.0011659,"Ribulose bisphosphate carboxylase/oxygenase activase 1, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400011072]",
PGSC0003DMG400011074,8.116333419,58.85893072,-2.8584,5.52E-08,9.61E-06,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011074],
PGSC0003DMG400011090,252.6479689,532.2047138,-1.0749,0.00071012,0.02068,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011090],
PGSC0003DMG400011091,860.4564981,1531.35863,-0.83164,0.00081537,0.022993,Glycosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011091],
PGSC0003DMG400011132,1475.927408,5548.571105,-1.9105,5.67E-14,5.89E-11,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400011132],
PGSC0003DMG400011135,2094.172363,4261.532426,-1.025,4.88E-06,0.00041832,Plastidial delta-12 oleate desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400011135],
PGSC0003DMG400011149,1.605306767,16.74047427,-3.3824,0.000193,0.0079234,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011149],
PGSC0003DMG400011185,515.9339526,111.8447495,2.2057,4.88E-07,6.34E-05,Low-molecular-weight cysteine-rich protein LCR78 [Source:PGSC_GENE;Acc:PGSC0003DMG400011185],
PGSC0003DMG400011191,326.8245812,173.7415137,0.91157,0.00040752,0.013667,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011191],
PGSC0003DMG400011207,357.1385045,705.937844,-0.98306,0.0013132,0.032097,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011207],
PGSC0003DMG400011208,732.8163177,367.867155,0.99427,0.0012718,0.031331,Serine carboxypeptidase [Source:PGSC_GENE;Acc:PGSC0003DMG400011208],
PGSC0003DMG400011213,1160.491967,3941.710698,-1.7641,1.19E-05,0.00082686,Eukaryotic translation initiation factor 3 subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400011213],
PGSC0003DMG400011222,2513.848857,3982.929795,-0.66393,0.0023507,0.048166,UDP-glucuronate 5-epimerase [Source:PGSC_GENE;Acc:PGSC0003DMG400011222],
PGSC0003DMG400011226,1109.7507,680.9958009,0.70452,0.0017408,0.039343,Sodium/potassium/calcium exchanger 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400011226],
PGSC0003DMG400011238,317.301037,548.8398178,-0.79053,0.0014167,0.033988,Amine oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400011238],
PGSC0003DMG400011249,140.2604191,326.6440636,-1.2196,5.80E-06,0.00047846,F-box family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011249],
PGSC0003DMG400011277,89.82181113,209.1406318,-1.2193,2.74E-05,0.0016796,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011277],
PGSC0003DMG400011282,255.5133181,758.7085618,-1.5701,1.00E-08,2.18E-06,Tryptophan synthase beta chain [Source:PGSC_GENE;Acc:PGSC0003DMG400011282],
PGSC0003DMG400011294,49.95452301,336.4554774,-2.7517,1.62E-21,1.01E-17,MYB transcription factor MYB114 [Source:PGSC_GENE;Acc:PGSC0003DMG400011294],
PGSC0003DMG400011319,6550.330621,3999.596871,0.71171,0.0015687,0.036349,40S ribosomal protein S21e [Source:PGSC_GENE;Acc:PGSC0003DMG400011319],
PGSC0003DMG400011321,371.468169,881.1038018,-1.2461,4.83E-06,0.0004164,Protein phosphatase-2c [Source:PGSC_GENE;Acc:PGSC0003DMG400011321],
PGSC0003DMG400011358,409.7611177,1010.215237,-1.3018,0.00044538,0.014607,DNAJ heat shock N-terminal domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011358],
PGSC0003DMG400011408,16.41690174,47.61227504,-1.5362,0.00095081,0.025455,Copia-like retrotransposable element [Source:PGSC_GENE;Acc:PGSC0003DMG400011408],
PGSC0003DMG400011475,130.8786309,248.3777071,-0.92431,0.0010535,0.02752,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011475],
PGSC0003DMG400011502,461.9277042,857.4407288,-0.89237,0.00014419,0.0063252,PEP carboxylase kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400011502],
PGSC0003DMG400011508,273.8348034,1160.158,-2.0829,1.06E-13,1.01E-10,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011508],
PGSC0003DMG400011530,8212.88547,14311.84915,-0.80125,0.0018079,0.040308,"Glyceraldehyde-3-phosphate dehydrogenase A, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400011530]",
PGSC0003DMG400011531,246.7981621,720.9681689,-1.5466,4.60E-08,8.21E-06,Pre-mRNA splicing factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011531],
PGSC0003DMG400011548,74.94821294,158.1022771,-1.0769,0.00026587,0.0099069,Zinc finger DNA-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011548],
PGSC0003DMG400011603,320.1710513,549.9519274,-0.78046,0.0015567,0.036178,Germin [Source:PGSC_GENE;Acc:PGSC0003DMG400011603],
PGSC0003DMG400011655,246.324491,749.8361125,-1.606,3.94E-11,1.81E-08,Chalcone isomerase [Source:PGSC_GENE;Acc:PGSC0003DMG400011655],
PGSC0003DMG400011693,35.57071661,188.0059609,-2.402,5.34E-05,0.0028311,Nitrate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400011693],
PGSC0003DMG400011702,2842.44881,1662.75057,0.77356,0.00076987,0.022069,60S acidic ribosomal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011702],
PGSC0003DMG400011740,1772.439911,4092.591219,-1.2073,5.86E-08,9.93E-06,SGA [Source:PGSC_GENE;Acc:PGSC0003DMG400011740],
PGSC0003DMG400011750,2585.438469,5358.145455,-1.0513,2.50E-06,0.00024454,Cytochrome P-450 [Source:PGSC_GENE;Acc:PGSC0003DMG400011750],
PGSC0003DMG400011751,12945.70831,21041.60206,-0.70077,0.0013571,0.03294,2-oxoglutarate-dependent dioxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400011751],
PGSC0003DMG400011752,5916.725426,11915.39772,-1.01,6.11E-06,0.00049784,Cellulose synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400011752],
PGSC0003DMG400011783,28.36245782,78.95324368,-1.477,0.00026023,0.0097754,Cembratrienol synthase 2a [Source:PGSC_GENE;Acc:PGSC0003DMG400011783],
PGSC0003DMG400011792,397.1586201,151.3514835,1.3918,0.0011841,0.029644,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011792],
PGSC0003DMG400011840,4110.66199,2419.41712,0.76471,0.00085549,0.023738,60S ribosomal protein L39-3 [Source:PGSC_GENE;Acc:PGSC0003DMG400011840],
PGSC0003DMG400011848,37.16556449,87.63146314,-1.2375,0.00065508,0.019403,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011848],
PGSC0003DMG400011907,3.894511692,23.23853156,-2.577,0.00033089,0.011741,NBS-coding resistance gene analog [Source:PGSC_GENE;Acc:PGSC0003DMG400011907],
PGSC0003DMG400011949,11933.7198,2029.944471,2.5555,0.00094307,0.025315,Non-specific lipid-transfer protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011949],
PGSC0003DMG400011964,600.5509563,294.1587288,1.0297,1.58E-05,0.0010565,Mannitol transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400011964],
PGSC0003DMG400011974,1051.868905,2294.773361,-1.1254,8.54E-07,9.89E-05,BZIP domain class transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011974],
PGSC0003DMG400011977,197.1451025,678.7716532,-1.7837,9.04E-09,2.03E-06,Small heat shock protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011977],
PGSC0003DMG400012012,3269.096423,11764.82309,-1.8475,2.20E-05,0.0013881,Fructose-bisphosphate aldolase [Source:PGSC_GENE;Acc:PGSC0003DMG400012012],
PGSC0003DMG400012024,28.94906096,79.14487091,-1.451,0.00011106,0.005162,O-methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400012024],
PGSC0003DMG400012093,716.4176086,1288.705963,-0.84705,0.00020774,0.0083066,Calcyclin-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400012093],
PGSC0003DMG400012100,340.7266929,1355.888574,-1.9926,2.98E-06,0.00028506,Major latex [Source:PGSC_GENE;Acc:PGSC0003DMG400012100],
PGSC0003DMG400012101,9561.810986,5458.420024,0.8088,0.00033733,0.011901,60S ribosomal protein L35a [Source:PGSC_GENE;Acc:PGSC0003DMG400012101],
PGSC0003DMG400012109,1050.092595,584.9639284,0.8441,0.00059456,0.017986,Mitochondrial import inner membrane translocase subunit Tim13 [Source:PGSC_GENE;Acc:PGSC0003DMG400012109],
PGSC0003DMG400012117,160.2156117,306.0534758,-0.93377,0.00045679,0.014918,Valacyclovir hydrolase [Source:PGSC_GENE;Acc:PGSC0003DMG400012117],
PGSC0003DMG400012163,107.2889977,343.7863023,-1.68,5.56E-10,1.93E-07,Ubiquitin ligase protein cop1 [Source:PGSC_GENE;Acc:PGSC0003DMG400012163],
PGSC0003DMG400012164,139.5705801,42.51089306,1.7151,0.0014255,0.034122,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400012164],
PGSC0003DMG400012191,161.997585,615.4600447,-1.9257,4.12E-14,4.47E-11,Phosphoglycerate mutase [Source:PGSC_GENE;Acc:PGSC0003DMG400012191],
PGSC0003DMG400012202,757.6463389,1336.28202,-0.81863,0.00047149,0.015238,Cytochrome P450 fatty acid omega-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400012202],
PGSC0003DMG400012215,370.5858959,204.5327642,0.85748,0.0007142,0.020741,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400012215],
PGSC0003DMG400012235,210.8809194,70.13511038,1.5882,1.02E-07,1.64E-05,"Endo-1,4-beta-glucanase [Source:PGSC_GENE;Acc:PGSC0003DMG400012235]",
PGSC0003DMG400012242,3988.110042,2338.530262,0.7701,0.00038535,0.013121,YS1 [Source:PGSC_GENE;Acc:PGSC0003DMG400012242],
PGSC0003DMG400012261,207.0063723,444.0007022,-1.1009,4.03E-05,0.0022828,Auxin response factor 9 [Source:PGSC_GENE;Acc:PGSC0003DMG400012261],
PGSC0003DMG400012263,145.723729,1163.754834,-2.9975,5.75E-08,9.84E-06,Electron transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400012263],
PGSC0003DMG400012421,364.8481563,724.0459091,-0.98879,3.31E-05,0.0019705,Alpha-expansin 12 [Source:PGSC_GENE;Acc:PGSC0003DMG400012421],
PGSC0003DMG400012501,316.4276373,537.3742421,-0.76405,0.0017247,0.039127,Exostosin family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400012501],
PGSC0003DMG400012536,135.6441508,49.16697478,1.4641,0.0020206,0.043582,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400012536],
