,Gene_ID,Comparison,Gene_name
2574,Cluster-15354.77834,Cv111,XM_009122303.1
2575,Cluster-15354.101915,Cv111,XP_009144022.1
2576,Cluster-15354.77836,Cv111,XM_009117142.1
2577,Cluster-15354.129108,Cv111,XM_009105632.1
2578,Cluster-15354.89272,Cv111,XM_013870462.1
2579,Cluster-15354.76455,Cv111,XP_009104497.1
2580,Cluster-15354.15824,Cv111,CDX91651.1
2581,Cluster-15354.55215,Cv111,CDX88342.1
2582,Cluster-7594.0,Cv111,XP_008900408.1
2583,Cluster-15354.38034,Cv111,XP_009109798.1
2584,Cluster-15354.51991,Cv111,XP_010530175.1
2585,Cluster-15354.38428,Cv111,XP_009114415.1
2586,Cluster-15354.92830,Cv111,CDX68110.1
2587,Cluster-15354.102267,Cv111,CDX87123.1
2588,Cluster-15354.67954,Cv111,XM_009136288.1
2589,Cluster-15354.86126,Cv111,AAP58395.1
2590,Cluster-15354.101807,Cv111,XP_010517479.1
2591,Cluster-34175.0,Cv111,XP_012204089.1
2592,Cluster-15354.125196,Cv111,XP_009107464.1
2593,Cluster-15354.49505,Cv111,AAD56040.1
2594,Cluster-15354.40926,Cv111,XM_013761008.1
2595,Cluster-15354.24854,Cv111,XP_009137361.1
2596,Cluster-15354.93113,Cv111,ACS68190.1
2597,Cluster-15354.126810,Cv111,XP_009145888.1
2598,Cluster-15354.146712,Cv111,XP_009139937.1
2599,Cluster-15354.82365,Cv111,XM_013884213.1
2600,Cluster-15354.28795,Cv111,CDY52274.1
2601,Cluster-15354.76685,Cv111,ACS68196.1
2602,Cluster-15354.75701,Cv111,CDY42877.1
2603,Cluster-15354.82467,Cv111,XM_009105086.1
2604,Cluster-15354.64329,Cv111,XP_009147783.1
2605,Cluster-15354.34584,Cv111,XP_009147758.1
2606,Cluster-15354.85861,Cv111,XP_001763492.1
2607,Cluster-15354.123376,Cv111,XP_009122280.1
2608,Cluster-15354.22463,Cv111,-
2609,Cluster-15354.147784,Cv111,AC183494.1
2610,Cluster-15354.60928,Cv111,CDX77442.1
2611,Cluster-15354.92273,Cv111,XM_013894779.1
2612,Cluster-15354.86854,Cv111,XM_013843284.1
2613,Cluster-15354.75985,Cv111,AC172871.2
2614,Cluster-15354.83141,Cv111,XM_009116237.1
2615,Cluster-15354.54714,Cv111,XP_009126456.1
2616,Cluster-15354.23044,Cv111,XP_010523525.1
2617,Cluster-15354.34288,Cv111,XM_013887532.1
2618,Cluster-15354.125574,Cv111,XP_009136518.1
2619,Cluster-15354.117024,Cv111,CDX98156.1
2620,Cluster-15354.101351,Cv111,XM_013791098.1
2621,Cluster-15354.73280,Cv111,XM_013862501.1
2622,Cluster-15354.77031,Cv111,XP_009134793.1
2623,Cluster-50708.0,Cv111,KFK35951.1
2624,Cluster-15354.83269,Cv111,XM_009125626.1
2625,Cluster-15354.121220,Cv111,XP_009151378.1
2626,Cluster-15354.82500,Cv111,XP_009125910.1
2627,Cluster-15354.52922,Cv111,XP_010413759.1
2628,Cluster-15354.104176,Cv111,XP_009140324.1
2629,Cluster-15354.108856,Cv111,CDY07001.1
2630,Cluster-15354.61278,Cv111,XP_009133383.1
2631,Cluster-15354.17402,Cv111,XP_009134589.1
2632,Cluster-15354.93541,Cv111,XP_010429138.1
2633,Cluster-15354.139855,Cv111,CDY30487.1
2634,Cluster-15354.62200,Cv111,XP_002874387.1
2635,Cluster-15354.128323,Cv111,XP_009117333.1
2636,Cluster-15354.19678,Cv111,XM_009153732.1
2637,Cluster-15354.52914,Cv111,AAG51752.1
2638,Cluster-15354.77830,Cv111,XR_001274758.1
2639,Cluster-15354.83140,Cv111,CDY46362.1
2640,Cluster-15354.36519,Cv111,XP_009135031.1
2641,Cluster-15354.48504,Cv111,XP_009135779.1
2642,Cluster-15354.93965,Cv111,CDY10358.1
2643,Cluster-15354.73006,Cv111,AC189599.2
2644,Cluster-15354.149322,Cv111,XM_013869964.1
2645,Cluster-15354.93907,Cv111,XP_009121521.1
2646,Cluster-15354.122844,Cv111,XP_009127292.1
2647,Cluster-15354.87120,Cv111,CDX70257.1
2648,Cluster-15354.63581,Cv111,XP_009146226.1
2649,Cluster-15354.52152,Cv111,XP_009149806.1
2650,Cluster-15354.82320,Cv111,XP_009116038.1
2651,Cluster-15354.32579,Cv111,XP_009122636.1
2652,Cluster-15354.93591,Cv111,CDY43183.1
2653,Cluster-15354.98300,Cv111,XP_009141677.1
2654,Cluster-15354.71124,Cv111,XP_009103000.1
2655,Cluster-15354.38394,Cv111,CDY22050.1
2656,Cluster-15354.37521,Cv111,CDY41786.1
2657,Cluster-15354.50056,Cv111,XP_009109265.1
2658,Cluster-15354.39547,Cv111,CDY03726.1
2659,Cluster-52876.0,Cv111,XP_006662489.1
2660,Cluster-15354.58899,Cv111,CDY71845.1
2661,Cluster-15354.91767,Cv111,XM_013801044.1
2662,Cluster-15354.68034,Cv111,XM_013800858.1
2663,Cluster-15354.82780,Cv111,XM_013789490.1
2664,Cluster-15354.80741,Cv111,CDY64139.1
2665,Cluster-15354.81888,Cv111,XP_009124054.1
2666,Cluster-15354.93701,Cv111,CDX71434.1
2667,Cluster-15354.102359,Cv111,XP_010443883.1
2668,Cluster-15354.36518,Cv111,XP_009135031.1
2669,Cluster-15354.83277,Cv111,CDY31648.1
2670,Cluster-15354.128315,Cv111,CDY52594.1
2671,Cluster-15354.84841,Cv111,XM_013790929.1
2672,Cluster-15354.47804,Cv111,XP_009143754.1
2673,Cluster-15354.125916,Cv111,XP_009112018.1
2674,Cluster-15354.150048,Cv111,XP_009125425.1
2675,Cluster-15354.3238,Cv111,XP_009103613.1
2676,Cluster-15354.7744,Cv111,XP_009125522.1
2677,Cluster-15354.42796,Cv111,XM_013860207.1
2678,Cluster-15354.83181,Cv111,CDY07472.1
2679,Cluster-15354.150784,Cv111,XR_001270459.1
2680,Cluster-15354.37026,Cv111,CDY39237.1
2681,Cluster-15354.104525,Cv111,CDY57225.1
2682,Cluster-15354.85548,Cv111,XM_013760964.1
2683,Cluster-15354.57856,Cv111,XM_009152748.1
2684,Cluster-15354.76936,Cv111,BAA11391.1
2685,Cluster-15354.38442,Cv111,CDY49592.1
2686,Cluster-15354.120256,Cv111,CDY37389.1
2687,Cluster-15354.66044,Cv111,XM_009150438.1
2688,Cluster-15354.73572,Cv111,XM_013895191.1
2689,Cluster-15354.26780,Cv111,XM_009127763.1
2690,Cluster-15354.43630,Cv111,XP_009111325.1
2691,Cluster-15354.126694,Cv111,XR_001273828.1
2692,Cluster-15354.80270,Cv111,XM_013889720.1
2693,Cluster-27788.0,Cv111,ETP09364.1
2694,Cluster-33557.0,Cv111,CDX94477.1
2695,Cluster-34980.0,Cv111,CDY55614.1
2696,Cluster-15354.116284,Cv111,CDY41127.1
2697,Cluster-15354.89305,Cv111,XP_009106798.1
2698,Cluster-41339.5,Cv111,XR_633224.1
2699,Cluster-15354.39386,Cv111,XP_009143719.1
2700,Cluster-15354.48157,Cv111,CDX86508.1
2701,Cluster-15354.92179,Cv111,CDY16582.1
2702,Cluster-15354.130093,Cv111,XP_009134244.1
2703,Cluster-15354.91252,Cv111,XM_006402288.1
2704,Cluster-15354.80644,Cv111,XP_009151763.1
2705,Cluster-15354.90604,Cv111,CDY18232.1
2706,Cluster-15354.52333,Cv111,CDY33994.1
2707,Cluster-15354.114568,Cv111,XM_009143374.1
2708,Cluster-15354.54847,Cv111,CDY16789.1
2709,Cluster-15354.124987,Cv111,XM_013842380.1
2710,Cluster-15354.92191,Cv111,CDX94540.1
2711,Cluster-15354.64140,Cv111,XM_009131645.1
2712,Cluster-15354.77736,Cv111,XP_009121608.1
2713,Cluster-15354.78968,Cv111,XP_009144848.1
2714,Cluster-15354.85560,Cv111,CDY47875.1
2715,Cluster-15354.101651,Cv111,XP_009142628.1
2716,Cluster-15354.83698,Cv111,XM_009126235.1
2717,Cluster-15354.105194,Cv111,XP_006404024.1
2718,Cluster-15354.68051,Cv111,XM_013743867.1
2719,Cluster-15354.47807,Cv111,XM_013889414.1
2720,Cluster-45263.1,Cv111,CDY39437.1
2721,Cluster-15354.84306,Cv111,XP_009103334.1
2722,Cluster-15354.83650,Cv111,CDY20112.1
2723,Cluster-15354.90733,Cv111,CDY22325.1
2724,Cluster-15354.40088,Cv111,-
2725,Cluster-15354.73273,Cv111,XM_009129910.1
2726,Cluster-15354.52132,Cv111,XP_009118781.1
2727,Cluster-15354.105353,Cv111,XM_013855422.1
2728,Cluster-15354.13342,Cv111,CDY02301.1
2729,Cluster-15354.131500,Cv111,NP_175425.2
2730,Cluster-15354.75703,Cv111,XP_009130988.1
2731,Cluster-15354.101361,Cv111,XP_002864702.1
2732,Cluster-15354.96298,Cv111,CDY51296.1
2733,Cluster-15354.109620,Cv111,XP_009117104.1
2734,Cluster-15354.80174,Cv111,XP_009143466.1
2735,Cluster-15354.25820,Cv111,CDY01837.1
2736,Cluster-15354.118360,Cv111,CDY48203.1
2737,Cluster-15354.120925,Cv111,XP_009148082.1
2738,Cluster-15354.76692,Cv111,CDY42276.1
2739,Cluster-15354.52920,Cv111,XP_009102852.1
2740,Cluster-15354.128046,Cv111,XP_009103929.1
2741,Cluster-15354.69607,Cv111,CDY33170.1
2742,Cluster-15354.81643,Cv111,NP_001242543.1
2743,Cluster-15354.25005,Cv111,CDY40357.1
2744,Cluster-15354.92271,Cv111,XM_013888008.1
2745,Cluster-15354.91399,Cv111,XP_009113295.1
2746,Cluster-15354.100188,Cv111,CDY15135.1
2747,Cluster-15354.129599,Cv111,XM_013831678.1
2748,Cluster-15354.113673,Cv111,XP_006409220.1
2749,Cluster-15354.71218,653v111,XP_009149658.1
2750,Cluster-15354.80641,653v111,XP_002263813.1
2751,Cluster-15354.21766,653v111,XP_008915971.1
2752,Cluster-21316.0,653v111,XP_006307065.1
2753,Cluster-15354.108826,653v111,XP_009140586.1
2754,Cluster-15354.58887,653v111,CDX68353.1
2755,Cluster-15354.93868,653v111,XM_013788599.1
2756,Cluster-15354.91015,653v111,XP_009149676.1
2757,Cluster-15354.145925,653v111,CDY57982.1
2758,Cluster-15354.4445,653v111,XP_002901699.1
2759,Cluster-15354.84875,653v111,CDX91318.1
2760,Cluster-15354.85424,653v111,XP_009106594.1
2761,Cluster-15354.86688,653v111,XR_625266.1
2762,Cluster-15354.55852,653v111,CDY56438.1
2763,Cluster-15354.138733,653v111,XP_009151302.1
2764,Cluster-15354.17652,653v111,BC000097.2
2765,Cluster-15354.130030,653v111,XM_013893095.1
2766,Cluster-15354.14119,653v111,XP_009151661.1
2767,Cluster-15354.59428,653v111,XP_009116116.1
2768,Cluster-15354.67002,653v111,XR_001272945.1
2769,Cluster-15354.132252,653v111,AC240985.1
2770,Cluster-15354.59101,653v111,XM_009115743.1
2771,Cluster-15354.13061,653v111,CDY35019.1
2772,Cluster-15354.137543,653v111,XM_009153426.1
2773,Cluster-50747.0,653v111,XM_010038585.1
2774,Cluster-15354.115916,653v111,XM_013834064.1
2775,Cluster-15354.150776,653v111,CDY67457.1
2776,Cluster-15354.40139,653v111,XP_009101594.1
2777,Cluster-15354.23982,653v111,XP_009118886.1
2778,Cluster-15354.101048,653v111,XM_013786632.1
2779,Cluster-15354.44072,653v111,XM_009150679.1
2780,Cluster-15354.91585,653v111,XP_009151658.1
2781,Cluster-15354.48745,653v111,XM_013787443.1
2782,Cluster-48422.1,653v111,CDX85354.1
2783,Cluster-15354.148966,653v111,XR_001262323.1
2784,Cluster-5840.0,653v111,XP_008910416.1
2785,Cluster-15354.13929,653v111,CDY56500.1
2786,Cluster-15354.26407,653v111,XP_009149536.1
2787,Cluster-15354.126509,653v111,AC189529.2
2788,Cluster-15354.118720,653v111,XP_006412051.1
2789,Cluster-15354.13034,653v111,XM_013785960.1
2790,Cluster-15354.23815,653v111,XP_009116997.1
2791,Cluster-15354.71116,653v111,XP_009151074.1
2792,Cluster-16476.4,653v111,CDX69762.1
2793,Cluster-15354.78814,653v111,XP_006409853.1
2794,Cluster-15354.91409,653v111,XP_009147106.1
2795,Cluster-43964.2,653v111,AY468486.1
2796,Cluster-15354.88563,653v111,XP_002867039.1
2797,Cluster-15354.11628,653v111,XP_009139468.1
2798,Cluster-15354.141528,653v111,AF334040.2
2799,Cluster-15354.90443,653v111,XP_009151074.1
2800,Cluster-2685.0,653v111,-
2801,Cluster-50747.2,653v111,AB537498.1
2802,Cluster-15354.81126,653v111,XP_009151073.1
2803,Cluster-15354.16367,653v111,CDX98488.1
2804,Cluster-15354.77257,653v111,XP_009149470.1
2805,Cluster-15354.102982,653v111,XP_006398498.1
2806,Cluster-15354.125147,653v111,AC189373.2
2807,Cluster-15354.19187,653v111,XP_009151777.1
2808,Cluster-15354.61580,653v111,XP_009112950.1
2809,Cluster-15354.93871,653v111,CDX86211.1
2810,Cluster-15354.57958,653v111,XP_009149680.1
2811,Cluster-15354.39819,653v111,XM_009153705.1
2812,Cluster-15354.84576,653v111,XP_009126140.1
2813,Cluster-39136.1,653v111,CCA13878.1
2814,Cluster-6811.0,653v111,-
2815,Cluster-15354.51965,653v111,XP_002865041.1
2816,Cluster-15354.9013,653v111,XP_009151659.1
2817,Cluster-42367.3,653v111,CDY19858.1
2818,Cluster-3827.0,653v111,XP_009530842.1
2819,Cluster-15354.135436,653v111,XP_009149695.1
2820,Cluster-15354.90653,653v111,XP_009148977.1
2821,Cluster-15354.147333,653v111,XP_009151366.1
2822,Cluster-15354.47671,653v111,XP_009149661.1
2823,Cluster-15354.122791,653v111,XM_013847704.1
2824,Cluster-15354.9015,653v111,XP_009151659.1
2825,Cluster-42367.2,653v111,CDY19858.1
2826,Cluster-15354.41046,653v111,CDY66082.1
2827,Cluster-15354.80292,653v111,XP_009144545.1
2828,Cluster-7594.0,653v111,XP_008900408.1
2829,Cluster-15354.51991,653v111,XP_010530175.1
2830,Cluster-34175.0,653v111,XP_012204089.1
2831,Cluster-15354.52835,653v111,CDY63899.1
2832,Cluster-15354.21096,653v111,CDY06692.1
2833,Cluster-15354.11627,653v111,XM_013776350.1
2834,Cluster-15354.5780,653v111,XP_009148087.1
2835,Cluster-50294.0,653v111,KU342033.1
2836,Cluster-27788.0,653v111,ETP09364.1
2837,Cluster-15354.39386,653v111,XP_009143719.1
2838,Cluster-15354.57734,653v111,XP_009104266.1
2839,Cluster-15354.93870,653v111,XM_013886555.1
2840,Cluster-37200.6,653v111,XM_009149174.1
2841,Cluster-15354.120925,653v111,XP_009148082.1
